Date;East Metal Co.;Sakura Steelworks;Black Forest Steel Co.
19.07.2018;725.0273205;807.519464;826.6250618
20.07.2018;724.3689935;808.3702051;826.5311505
21.07.2018;719.6595702;807.8953053;824.8599569
22.07.2018;718.5271764;804.7766775;821.8103016
23.07.2018;720.3190954;803.4745527;820.6300004
24.07.2018;722.5588368;804.3714369;821.8148435
25.07.2018;720.1336494;805.6015312;822.5267101
26.07.2018;717.5897857;804.2723472;819.8421633
27.07.2018;717.6701664;802.1007827;818.9950245
28.07.2018;716.194264;801.4321887;818.6290259
29.07.2018;718.6676673;800.3664234;818.168225
30.07.2018;718.275523;802.4416693;819.4381359
31.07.2018;714.3256029;802.2398841;818.8902593
01.08.2018;718.5195687;799.1671962;816.0158019
02.08.2018;714.5578673;801.2684119;818.7838841
03.08.2018;713.0035715;798.5777896;814.1742983
04.08.2018;710.4735323;797.596011;813.8602702
05.08.2018;711.4592033;796.441893;812.5773164
06.08.2018;711.8452933;796.7832265;813.7037547
07.08.2018;711.5204841;797.2745789;813.1806381
08.08.2018;708.9908061;797.0370208;812.5344255
09.08.2018;712.7095323;795.2290713;811.0510085
10.08.2018;711.0174883;797.532281;812.9323305
11.08.2018;712.776384;796.1036999;813.4875915
12.08.2018;710.5828822;796.9279761;815.0731607
13.08.2018;708.8812288;795.5409511;813.2645792
14.08.2018;710.3073307;794.5388772;812.0249999
15.08.2018;711.7406121;795.5228479;812.5429804
16.08.2018;711.7645935;796.7545621;813.1173936
17.08.2018;711.7357643;796.6126817;811.9663034
18.08.2018;710.0605723;795.9826442;811.4658696
19.08.2018;709.1387784;794.9358232;810.7089897
20.08.2018;709.5755531;794.7947658;809.5709733
21.08.2018;709.4591505;794.5535604;809.7925905
22.08.2018;708.1256505;794.7842512;809.9007179
23.08.2018;705.5145312;794.537571;808.8526535
24.08.2018;705.4511155;792.9842199;808.204864
25.08.2018;705.6933213;793.1034334;807.353007
26.08.2018;707.5114444;793.3299651;806.399438
27.08.2018;703.6846111;794.7694703;809.1006
28.08.2018;704.4587859;792.0020932;806.8920597
29.08.2018;707.1405564;792.528446;806.8212711
30.08.2018;710.5456747;794.5830245;807.7734023
31.08.2018;709.3628112;796.9476314;810.4725857
01.09.2018;707.6070975;796.1081099;809.9331005
02.09.2018;706.9080454;794.5177197;809.0461519
03.09.2018;705.8374226;793.9563609;808.2931683
04.09.2018;706.6937535;793.3353312;808.2153245
05.09.2018;709.686932;793.9734649;807.7506763
06.09.2018;710.2947751;795.7188772;809.0063624
07.09.2018;709.3348044;795.6565949;809.1597007
08.09.2018;709.4617578;795.1462426;808.9068037
09.09.2018;711.3409226;794.6577793;808.384018
10.09.2018;712.2059797;796.3212944;809.0045204
11.09.2018;710.8707308;797.0470657;809.5060844
12.09.2018;711.3401779;796.0873207;809.2629339
13.09.2018;711.2250796;796.2004967;809.9196025
14.09.2018;710.6410128;796.084133;810.8932221
15.09.2018;710.2973936;795.650864;812.1644932
16.09.2018;709.4965506;795.1961386;813.1202265
17.09.2018;712.7938377;795.3303448;812.5638957
18.09.2018;712.1995882;797.6657387;814.9065656
19.09.2018;710.5127835;797.1715092;815.0419434
20.09.2018;711.8644011;796.5358672;812.9821812
21.09.2018;713.4838727;797.9254676;813.9222339
22.09.2018;712.5997135;799.1212105;814.1668933
23.09.2018;714.0772194;798.6031874;813.4989274
24.09.2018;712.1800141;799.3979522;814.7056255
25.09.2018;713.660962;798.8691571;814.393107
26.09.2018;714.6357118;799.500875;816.5740741
27.09.2018;713.0168971;799.8947057;817.6613459
28.09.2018;710.3072561;798.913565;816.0722148
29.09.2018;704.7821931;796.7619551;814.0243893
30.09.2018;701.7307367;793.1033903;809.9867415
01.10.2018;700.8962763;791.4294683;809.2911419
02.10.2018;702.0498359;791.3337133;809.3535642
03.10.2018;700.7799777;791.7010398;809.5251629
04.10.2018;701.3055721;791.0935004;808.8517515
05.10.2018;705.9662128;791.4247402;808.8424482
06.10.2018;709.2304134;794.555438;811.9878655
07.10.2018;710.0662073;796.9534238;813.422436
08.10.2018;709.4858425;796.9288088;813.8038163
09.10.2018;709.3531905;796.4686988;813.3836465
10.10.2018;708.1400716;797.0953335;813.347168
11.10.2018;705.2808708;796.2545456;812.5190865
12.10.2018;703.5599986;793.9895444;811.3415788
13.10.2018;702.2267655;792.6846725;809.9175936
14.10.2018;704.5451456;792.1237423;808.6086978
15.10.2018;705.5755021;793.2829637;808.858482
16.10.2018;705.6660449;793.4362152;809.4294396
17.10.2018;708.8722527;793.3631112;808.9966253
18.10.2018;706.7867492;795.4485264;811.8534575
19.10.2018;706.8856974;793.9419105;810.1438306
20.10.2018;706.7238266;794.0127871;810.3899941
21.10.2018;706.2164485;794.0504959;809.3767356
22.10.2018;705.3554109;793.6011667;808.1313051
23.10.2018;706.3511339;792.9972975;806.7280546
24.10.2018;706.5788919;794.3253216;807.3742841
25.10.2018;710.8353249;794.3663878;807.0847841
26.10.2018;707.2375732;797.6156524;810.3537237
27.10.2018;705.9191421;795.724236;807.1912371
28.10.2018;709.2296035;795.1148716;805.7819667
29.10.2018;705.92813;796.9927175;807.2306517
30.10.2018;705.5599102;794.3568616;806.5791424
31.10.2018;704.5067122;793.9740988;807.0643099
01.11.2018;704.8173809;793.0846485;806.1496075
02.11.2018;705.9682459;792.9984269;805.534676
03.11.2018;706.1808645;793.7926562;805.2416499
04.11.2018;702.7825972;794.0589959;805.8558181
05.11.2018;699.1133264;791.859327;803.7617561
06.11.2018;695.8476646;788.9622723;802.6639343
07.11.2018;695.2473325;786.4774143;800.1874409
08.11.2018;692.5475715;786.3437661;800.2689438
09.11.2018;693.8769854;783.8404867;797.5203548
10.11.2018;694.2887828;785.2399541;798.6234224
11.11.2018;695.603148;785.3862609;798.5754977
12.11.2018;693.1091666;786.0941726;800.9715445
13.11.2018;690.8063738;784.2576439;800.1161225
14.11.2018;691.8591561;782.5141177;798.3709995
15.11.2018;694.0949071;783.9085187;799.5320441
16.11.2018;697.2847998;785.5417732;801.7795518
17.11.2018;702.0440171;787.0657263;803.8695168
18.11.2018;699.9968485;790.3518139;806.1538035
19.11.2018;701.0041044;789.5970196;803.1791127
20.11.2018;700.7396492;790.2214313;803.4776106
21.11.2018;700.2566209;789.5713781;803.1180741
22.11.2018;704.0284395;788.8490415;803.6192378
23.11.2018;703.3334637;790.4029155;806.0879026
24.11.2018;702.3138028;790.0530478;803.8854345
25.11.2018;703.9467616;789.0531394;802.843177
26.11.2018;700.043204;789.6918249;804.3043015
27.11.2018;701.0863017;787.0046309;800.9763302
28.11.2018;698.9683673;787.3623329;801.4148007
29.11.2018;701.0248357;785.2494491;799.2788953
30.11.2018;697.9199957;786.1054146;800.8838412
01.12.2018;695.2460071;783.812779;798.0395603
02.12.2018;692.7377818;781.9681223;796.5200343
03.12.2018;692.7529973;779.3325719;794.4540695
04.12.2018;693.1547371;779.1644413;794.0227792
05.12.2018;691.5139826;779.6748334;794.2993869
06.12.2018;689.6389759;779.0629063;792.0156907
07.12.2018;688.122448;777.8276168;790.5585586
08.12.2018;684.9804686;776.7641987;789.4886066
09.12.2018;684.9942192;774.086664;786.3975496
10.12.2018;683.4330399;774.0384265;786.0299229
11.12.2018;680.8184735;773.5298668;785.2773261
12.12.2018;684.191811;772.1536772;783.9052848
13.12.2018;679.0067389;774.2583204;786.2966591
14.12.2018;679.5515706;771.2336386;781.2309951
15.12.2018;677.6018036;771.6378225;780.5722763
16.12.2018;679.022237;770.1020467;779.2241433
17.12.2018;676.1072168;770.6819154;780.3385057
18.12.2018;672.596745;768.5369227;778.3828168
19.12.2018;670.9776048;766.5380723;776.252319
20.12.2018;671.896596;765.3844039;775.6610862
21.12.2018;672.1005751;765.3643588;775.7367973
22.12.2018;670.0710725;765.2748794;775.2814861
23.12.2018;670.1031446;763.8244857;774.2838857
24.12.2018;670.5758713;763.6511338;773.90955
25.12.2018;668.6120018;764.3036168;773.6383929
26.12.2018;669.0468517;762.9410025;772.8314212
27.12.2018;667.6043754;763.1392205;773.0074982
28.12.2018;665.8944096;762.1287384;771.5235733
29.12.2018;668.268094;760.5805333;769.9641085
30.12.2018;666.2093102;762.2307695;771.3199309
31.12.2018;669.8844213;760.8901086;769.8152312
01.01.2019;670.3525305;762.9590141;771.9339052
02.01.2019;673.8766411;763.4645956;772.9089075
03.01.2019;674.6919301;766.6365918;775.9291549
04.01.2019;672.0526745;766.7560112;776.6926895
05.01.2019;673.4699164;765.200522;774.5074923
06.01.2019;672.6692922;765.7369841;774.4883027
07.01.2019;671.8621811;765.0562675;774.3473427
08.01.2019;673.5266482;764.7729517;775.0577342
09.01.2019;673.4644713;765.6018555;777.3349371
10.01.2019;672.1998606;765.5490242;778.4636205
11.01.2019;672.4188256;764.5846983;777.0222092
12.01.2019;668.8599017;765.0924856;777.2959705
13.01.2019;669.0606046;763.087225;775.1716133
14.01.2019;668.7706965;762.9727267;775.5327032
15.01.2019;671.7856765;762.7477443;776.1623455
16.01.2019;668.7800855;764.9665658;778.121048
17.01.2019;667.0086723;763.4590007;776.2904273
18.01.2019;668.335751;762.5391379;775.4765036
19.01.2019;667.0773451;763.4908992;776.1231324
20.01.2019;665.5091141;761.7563229;776.0486107
21.01.2019;664.0646906;760.4510955;775.4513303
22.01.2019;663.9022445;759.6924483;774.9437666
23.01.2019;662.5486001;760.0337178;773.5635257
24.01.2019;662.6742616;759.1834111;772.5409648
25.01.2019;664.0522175;759.1672417;772.1319222
26.01.2019;662.0115184;760.5266665;773.5164059
27.01.2019;661.0163149;759.4433888;770.8711675
28.01.2019;659.1092932;758.5375165;771.5756341
29.01.2019;659.547795;757.5071637;771.3475488
30.01.2019;658.581079;757.6635305;772.691783
31.01.2019;658.954616;756.743416;771.3547958
01.02.2019;658.27044;757.1371412;771.1285533
02.02.2019;657.8656631;756.0085765;770.7579659
03.02.2019;656.923949;756.3031971;770.1425864
04.02.2019;657.7347501;756.0943463;769.8675999
05.02.2019;657.933908;756.1595729;771.1420094
06.02.2019;657.3377557;756.1772646;772.2676046
07.02.2019;657.1511509;755.6507104;772.3877601
08.02.2019;659.616444;755.6293068;771.7702254
09.02.2019;660.1660384;757.5493592;773.8288793
10.02.2019;665.1532638;757.7890648;773.7825601
11.02.2019;666.2018392;760.826095;777.6928636
12.02.2019;666.0040622;761.9368977;779.1696128
13.02.2019;663.5349446;761.8912879;779.2166989
14.02.2019;662.3573449;760.433373;777.7130648
15.02.2019;664.5771672;759.388959;775.7586432
16.02.2019;664.6165237;761.3111081;776.1982354
17.02.2019;666.9579774;761.6700846;777.558811
18.02.2019;668.586175;763.0670589;779.9181947
19.02.2019;666.3947854;763.9771956;780.3662621
20.02.2019;666.3425816;762.9942801;779.0171447
21.02.2019;668.4656513;763.2040669;778.6612373
22.02.2019;670.0816911;764.5867552;779.3870102
23.02.2019;668.8800694;766.4308263;781.0491837
24.02.2019;667.1350484;765.6275722;780.4012962
25.02.2019;668.8231546;764.4650054;779.1117029
26.02.2019;669.5060265;765.14598;778.565346
27.02.2019;666.7578052;765.865465;779.0080329
28.02.2019;664.6076722;764.3939643;777.5403292
01.03.2019;661.6478391;762.9457727;775.7077923
02.03.2019;665.876763;761.3986325;773.5520602
03.03.2019;670.0959162;764.2055581;776.1098388
04.03.2019;673.9838902;766.2830073;778.7698363
05.03.2019;676.1743279;769.6737077;781.8107215
06.03.2019;677.2155052;771.0318208;783.2056203
07.03.2019;676.2574886;772.0270913;783.2174113
08.03.2019;676.4046819;771.1315388;782.7612124
09.03.2019;677.9914594;771.365121;781.6394624
10.03.2019;678.0405751;772.7273332;783.640981
11.03.2019;680.2930938;772.6579522;783.1037002
12.03.2019;685.0110714;774.2751642;784.7137205
13.03.2019;689.2122981;776.7322891;787.9836413
14.03.2019;691.3950829;779.5923945;788.8656897
15.03.2019;689.8140312;781.5283203;789.5098987
16.03.2019;689.9105249;780.3865361;789.108439
17.03.2019;687.8092108;781.0658552;788.809516
18.03.2019;688.63985;779.6632319;787.4692434
19.03.2019;690.545519;779.8722909;788.121216
20.03.2019;691.7881395;781.4397837;789.197374
21.03.2019;696.1183025;781.9864177;790.4279339
22.03.2019;695.3630715;784.7484828;793.7619579
23.03.2019;699.3272414;784.3127061;794.358244
24.03.2019;695.1308297;787.0678058;797.3171074
25.03.2019;696.0949653;784.4771798;794.8425905
26.03.2019;696.0977042;785.8728994;795.8374723
27.03.2019;694.632433;786.0724924;795.9812421
28.03.2019;692.6131603;785.5500887;794.0007503
29.03.2019;691.4968124;784.4422247;792.7530893
30.03.2019;691.7428358;784.4925561;790.5935777
31.03.2019;692.1727117;784.5229212;790.2256665
01.04.2019;691.4127001;784.7912544;790.32344
02.04.2019;689.2585367;784.0132278;789.4824439
03.04.2019;693.6636554;782.9350012;787.5449596
04.04.2019;691.3185317;785.6498924;791.1440932
05.04.2019;690.564826;784.1256823;789.7088218
06.04.2019;694.9208163;783.5379404;787.9490334
07.04.2019;692.7794588;786.2532378;790.6239004
08.04.2019;690.3555222;785.8521757;789.3422483
09.04.2019;692.9237708;784.4876364;788.5433245
10.04.2019;692.6889063;786.9156919;789.8967366
11.04.2019;695.7729991;787.2616076;789.3739379
12.04.2019;693.1502055;789.458749;791.166058
13.04.2019;693.8737326;788.1544522;789.340204
14.04.2019;695.8760999;788.7879732;789.9019292
15.04.2019;692.8951755;790.7957187;790.9854422
16.04.2019;693.3643701;789.0682177;788.9803715
17.04.2019;690.7648211;789.390255;791.0106109
18.04.2019;691.3685878;788.2105661;789.9113245
19.04.2019;690.0384646;789.4000506;790.0074365
20.04.2019;690.391183;788.2888775;788.6827716
21.04.2019;691.8794032;788.8234727;788.3724421
22.04.2019;690.8910454;789.8899143;789.388608
23.04.2019;691.1562564;789.1130462;790.1440178
24.04.2019;692.9081745;789.7057909;789.5081416
25.04.2019;693.733731;790.6737091;790.5619422
26.04.2019;697.6879648;791.5075892;790.4525666
27.04.2019;700.3230862;794.8027486;792.9757602
28.04.2019;704.4121208;796.6522266;793.7876689
29.04.2019;705.1652159;799.2837546;795.7490679
30.04.2019;703.4798386;799.8656259;796.1023177
01.05.2019;702.2298626;798.5050098;796.040316
02.05.2019;703.6802266;798.3076963;795.2410906
03.05.2019;703.6566915;799.1715859;796.4565851
04.05.2019;702.1862815;798.5469874;796.5744282
05.05.2019;707.2373791;797.5842032;795.0755417
06.05.2019;711.1249978;801.4213361;798.769406
07.05.2019;711.603682;804.7810009;799.9767138
08.05.2019;716.8589104;805.4080876;800.4233361
09.05.2019;717.8344577;808.7540116;804.3048838
10.05.2019;721.0084865;809.2336162;804.5962672
11.05.2019;719.4026551;811.4839977;806.7125598
12.05.2019;720.2210108;810.6733593;805.8029776
13.05.2019;721.2591791;810.9464319;806.6455471
14.05.2019;721.4541336;811.2911613;807.735419
15.05.2019;726.6330737;811.2588175;807.0800778
16.05.2019;731.8705683;814.9374289;810.4629202
17.05.2019;730.4199048;818.6919391;815.1770259
18.05.2019;728.3970068;818.2191744;813.8564088
19.05.2019;728.3627988;817.1694356;812.9668678
20.05.2019;730.8613933;816.9788034;812.230907
21.05.2019;734.296727;819.1629567;815.0306929
22.05.2019;733.3334018;821.6007403;816.068797
23.05.2019;730.4248218;820.6446713;816.0524462
24.05.2019;731.1397246;818.6206652;813.804476
25.05.2019;729.8360282;819.778854;813.6300579
26.05.2019;731.2568384;819.1239763;813.2407879
27.05.2019;733.6756661;819.8542211;813.684475
28.05.2019;737.7860258;821.7922803;814.732475
29.05.2019;736.8755106;824.6659585;818.0317669
30.05.2019;732.4650106;823.9543546;817.1104038
31.05.2019;731.4674837;820.9786491;814.3869804
01.06.2019;732.4919371;820.8330995;814.1931337
02.06.2019;735.4236643;821.5692564;814.6445256
03.06.2019;736.2606118;823.6699644;815.6580048
04.06.2019;735.4725699;824.2796294;815.9065762
05.06.2019;736.9234124;823.5992688;816.258904
06.06.2019;738.7952333;824.6822348;817.7589988
07.06.2019;737.2738573;825.9294923;819.3778916
08.06.2019;736.6071976;824.8340147;818.3787126
09.06.2019;736.4541299;824.549494;818.2465073
10.06.2019;735.7476745;824.1612;818.5096342
11.06.2019;736.3924782;823.8356717;818.7129708
12.06.2019;736.0138247;824.9173893;818.8329894
13.06.2019;736.2523014;824.644719;818.2590199
14.06.2019;738.3702656;824.9194504;819.2211733
15.06.2019;742.5897715;826.8057449;819.8463067
16.06.2019;745.4853497;829.210292;823.199312
17.06.2019;747.2673172;831.4186876;826.2395041
18.06.2019;751.0639819;832.8631752;827.8362908
19.06.2019;748.6596983;835.6771751;830.0173234
20.06.2019;749.4235862;834.0602418;828.1629869
21.06.2019;749.4645334;834.7001568;829.1703271
22.06.2019;749.899253;834.9650445;830.1802708
23.06.2019;751.1614051;835.573587;830.2344046
24.06.2019;752.232513;836.7582362;831.185385
25.06.2019;752.8195077;837.5879632;832.293665
26.06.2019;752.2870257;838.248955;833.4497664
27.06.2019;752.6446714;838.1312592;832.7406257
28.06.2019;753.2296609;838.6050987;834.2837084
29.06.2019;753.4557459;838.7835552;835.1528191
30.06.2019;755.1365734;838.5182605;836.2813397
01.07.2019;752.8469868;839.8374413;838.3157743
02.07.2019;750.7434484;838.5419635;836.6528458
03.07.2019;749.102888;836.7785199;835.3678613
04.07.2019;752.1260337;835.863059;834.1501087
05.07.2019;751.1057187;838.1071555;836.2414209
06.07.2019;751.3817914;837.1780795;836.2837705
07.07.2019;749.7886726;837.0866887;836.7563566
08.07.2019;748.4871805;835.3699686;835.6912642
09.07.2019;746.6081991;834.4456736;834.0092863
10.07.2019;746.0583937;833.3016489;832.6012892
11.07.2019;745.7765717;832.7405072;832.4116929
12.07.2019;747.8308724;832.4380163;832.4282057
13.07.2019;746.5850618;833.3871132;834.4914375
14.07.2019;742.5517599;832.4379488;832.8462425
15.07.2019;745.6764303;829.8584744;829.4584819
16.07.2019;746.6161232;830.9774595;833.0775702
17.07.2019;743.5629577;831.6190048;833.5177229
18.07.2019;744.7605279;829.0200521;832.590546
19.07.2019;743.8970887;829.7000533;832.3558043
20.07.2019;743.8066362;828.771584;830.7150342
21.07.2019;745.2886814;828.6226549;830.0013738
22.07.2019;742.3581575;829.4409213;830.6501385
23.07.2019;742.0043139;826.8888395;828.7825918
24.07.2019;740.1540281;826.7393073;828.5059429
25.07.2019;741.010693;825.7327981;826.0798568
26.07.2019;740.4468431;826.4084985;827.5758182
27.07.2019;742.3832128;825.8108993;827.2199342
28.07.2019;739.9925315;826.9909349;828.5609602
29.07.2019;740.1861842;825.152115;826.4741923
30.07.2019;739.8772513;825.8934569;826.5733792
31.07.2019;738.888837;825.1898635;826.0951079
01.08.2019;735.476431;824.0339429;824.9657172
02.08.2019;734.7322248;821.876744;823.285664
03.08.2019;732.8344751;821.3238548;822.3710099
04.08.2019;735.8165398;820.2134657;821.6952036
05.08.2019;736.5681169;821.9064381;822.7347
06.08.2019;739.6829227;822.5272426;822.0038002
07.08.2019;740.6329938;824.5140106;824.7443971
08.08.2019;736.0262309;824.6695862;825.2861767
09.08.2019;735.0190484;821.9086338;822.3029849
10.08.2019;738.5426624;821.1325307;819.4166675
11.08.2019;740.5873906;823.7041529;823.4028421
12.08.2019;738.6390212;825.1132969;824.2186536
13.08.2019;737.6530314;823.6738015;822.9342903
14.08.2019;738.3480396;822.9105337;822.9176823
15.08.2019;738.7454229;823.4386943;823.618809
16.08.2019;737.8306165;823.578382;823.1980481
17.08.2019;734.5434661;822.6277226;821.4077433
18.08.2019;735.6816229;820.5186227;818.8410662
19.08.2019;733.1902432;821.0792629;821.2253559
20.08.2019;733.2913508;818.7514263;820.1370567
21.08.2019;733.495542;819.1108196;820.1105822
22.08.2019;733.4491602;819.126052;820.4587183
