time,Congo Cobalt,Auric Cobalt,Northern Cobalt Corporation
10/02/2023,2666.445149,2797.755332,3250.311565
11/02/2023,2667.174301,2797.78844,3250.243989
12/02/2023,2667.104636,2796.960318,3251.130652
13/02/2023,2667.878652,2797.552382,3245.138745
14/02/2023,2661.090444,2795.367418,3241.938215
15/02/2023,2659.33011,2792.679535,3233.250516
16/02/2023,2667.460433,2784.974046,3235.870838
17/02/2023,2664.041738,2783.904299,3239.522239
18/02/2023,2663.184145,2781.147965,3236.614898
19/02/2023,2662.302435,2780.868488,3238.237169
20/02/2023,2659.976283,2782.55646,3237.181801
21/02/2023,2656.263248,2780.080651,3231.619427
22/02/2023,2657.647748,2781.159369,3228.76197
23/02/2023,2651.433933,2782.587954,3229.492322
24/02/2023,2649.742365,2778.044775,3225.169444
25/02/2023,2651.900575,2775.382701,3229.744717
26/02/2023,2648.425224,2774.266849,3228.161618
27/02/2023,2653.951158,2768.678288,3224.55839
28/02/2023,2646.721656,2771.274227,3225.646354
01/03/2023,2644.943587,2761.608112,3224.832191
02/03/2023,2646.016253,2760.742334,3222.716651
03/03/2023,2643.415197,2759.889676,3220.380905
04/03/2023,2644.31482,2757.605211,3220.890036
05/03/2023,2646.359928,2759.516969,3222.843451
06/03/2023,2650.721438,2757.797251,3223.184705
07/03/2023,2649.217827,2763.522797,3228.938551
08/03/2023,2645.521591,2762.311095,3222.741898
09/03/2023,2645.54045,2759.744214,3225.245247
10/03/2023,2644.193329,2758.662605,3218.577094
11/03/2023,2643.678327,2757.905534,3217.517358
12/03/2023,2645.058231,2759.408446,3216.742416
13/03/2023,2641.768023,2758.388329,3215.955585
14/03/2023,2641.337936,2756.076415,3214.98027
15/03/2023,2644.623029,2755.145489,3216.974157
16/03/2023,2644.5126,2754.87041,3204.771043
17/03/2023,2639.117912,2755.689964,3207.822455
18/03/2023,2637.361735,2751.119687,3203.241444
19/03/2023,2639.174775,2745.99131,3200.167673
20/03/2023,2645.395783,2752.32379,3204.812623
21/03/2023,2649.944964,2757.169679,3214.562156
22/03/2023,2647.027286,2759.540156,3222.010767
23/03/2023,2642.388181,2758.265979,3216.285741
24/03/2023,2641.127193,2757.046785,3211.501982
25/03/2023,2639.94428,2753.856073,3208.919473
26/03/2023,2640.632196,2755.426212,3211.636849
27/03/2023,2631.004947,2756.111109,3210.273321
28/03/2023,2627.369584,2749.537116,3204.395875
29/03/2023,2628.319612,2744.024462,3199.969186
30/03/2023,2632.419203,2741.801262,3194.463295
31/03/2023,2635.927553,2746.495847,3197.803732
01/04/2023,2629.597144,2746.346413,3207.253535
02/04/2023,2631.821879,2738.271149,3204.056445
03/04/2023,2633.862428,2740.957749,3199.27178
04/04/2023,2627.059934,2741.764758,3203.426015
05/04/2023,2635.710725,2739.378851,3195.77941
06/04/2023,2635.473096,2741.831015,3201.556998
07/04/2023,2628.843684,2742.674814,3199.394003
08/04/2023,2626.833777,2739.092911,3202.476353
09/04/2023,2625.370604,2734.546892,3197.957774
10/04/2023,2628.712661,2730.360188,3196.239089
11/04/2023,2628.935229,2730.467181,3202.784287
12/04/2023,2630.02786,2732.083262,3196.210053
13/04/2023,2626.814432,2729.129432,3200.743282
14/04/2023,2623.356371,2724.143086,3197.457449
15/04/2023,2620.90522,2719.652058,3194.79361
16/04/2023,2620.854056,2720.842726,3187.493593
17/04/2023,2620.792938,2718.657089,3188.065654
18/04/2023,2618.11984,2717.270383,3191.254705
19/04/2023,2613.764713,2716.212821,3186.304167
20/04/2023,2605.647291,2709.342046,3175.526306
21/04/2023,2605.455299,2703.63422,3169.322663
22/04/2023,2605.326426,2702.18804,3172.948313
23/04/2023,2604.706817,2697.926378,3175.777528
24/04/2023,2600.485533,2693.960519,3166.355507
25/04/2023,2601.640928,2688.229028,3168.152769
26/04/2023,2599.97599,2686.176386,3175.053885
27/04/2023,2601.608624,2684.900258,3183.414683
28/04/2023,2600.784719,2681.610074,3183.85844
29/04/2023,2595.966727,2679.362082,3182.661958
30/04/2023,2593.464434,2678.088835,3175.352048
01/05/2023,2590.580562,2680.454445,3166.055476
02/05/2023,2592.238298,2678.104064,3163.284526
03/05/2023,2591.733739,2679.895933,3155.924848
04/05/2023,2596.657557,2676.14375,3159.847573
05/05/2023,2594.556277,2678.327323,3156.952114
06/05/2023,2593.858448,2674.8207,3151.334514
07/05/2023,2590.006027,2673.488598,3154.846254
08/05/2023,2590.487308,2673.591347,3147.144002
09/05/2023,2588.790293,2671.743431,3148.784489
10/05/2023,2596.865892,2671.900204,3142.134668
11/05/2023,2592.536225,2676.853169,3148.468137
12/05/2023,2584.745884,2672.932329,3140.733041
13/05/2023,2581.131125,2665.487624,3134.485912
14/05/2023,2585.497892,2661.951218,3128.475113
15/05/2023,2592.824408,2665.888595,3133.494549
16/05/2023,2585.345142,2672.208598,3146.309093
17/05/2023,2580.03719,2666.429703,3144.746654
18/05/2023,2578.870261,2664.662329,3148.426595
19/05/2023,2578.045121,2662.716215,3143.010976
20/05/2023,2573.965351,2661.428501,3136.652723
21/05/2023,2570.990716,2657.381706,3123.443144
22/05/2023,2568.389526,2656.490398,3117.923005
23/05/2023,2566.563878,2653.658922,3114.201459
24/05/2023,2563.85235,2652.145603,3111.025055
25/05/2023,2556.772246,2648.884974,3110.37787
26/05/2023,2554.208998,2643.864759,3097.686431
27/05/2023,2552.264071,2643.84439,3103.787135
28/05/2023,2548.410974,2643.584323,3101.426222
29/05/2023,2551.393778,2641.646854,3099.735565
30/05/2023,2546.246638,2643.809102,3100.385788
31/05/2023,2552.911532,2639.059471,3091.607034
01/06/2023,2553.879198,2642.173376,3097.452445
02/06/2023,2550.748715,2646.625886,3103.318553
03/06/2023,2550.102731,2642.156538,3097.523487
04/06/2023,2553.913599,2638.024937,3095.653069
05/06/2023,2549.613641,2641.812721,3101.335747
06/06/2023,2550.370572,2638.472159,3095.966962
07/06/2023,2548.761244,2640.489757,3097.619247
08/06/2023,2552.228506,2638.663223,3097.201035
09/06/2023,2542.46483,2637.230235,3098.944419
10/06/2023,2537.667615,2629.332664,3098.462509
11/06/2023,2539.356289,2623.879056,3098.736567
12/06/2023,2534.981462,2626.650041,3101.247925
13/06/2023,2524.134991,2623.113313,3101.039084
14/06/2023,2518.042689,2613.1279,3088.458912
15/06/2023,2518.875095,2612.359056,3083.590408
16/06/2023,2522.159596,2612.660863,3085.574479
17/06/2023,2523.907176,2612.304342,3080.481481
18/06/2023,2518.35839,2611.665775,3080.985557
19/06/2023,2517.480249,2602.605583,3073.545772
20/06/2023,2515.884414,2606.596327,3070.596772
21/06/2023,2509.699217,2601.202509,3068.379485
22/06/2023,2500.569596,2597.071346,3063.232114
23/06/2023,2491.624073,2589.886742,3052.157864
24/06/2023,2497.431821,2583.82802,3049.368029
25/06/2023,2506.174187,2582.052247,3066.095055
26/06/2023,2504.275054,2586.355196,3065.535555
27/06/2023,2506.075539,2582.07878,3063.934047
28/06/2023,2502.76382,2582.212761,3061.357469
29/06/2023,2497.291188,2577.620229,3066.04187
30/06/2023,2507.834027,2574.81475,3065.184426
01/07/2023,2505.231308,2582.402073,3073.53367
02/07/2023,2507.069913,2582.213811,3079.735373
03/07/2023,2510.444409,2584.216089,3079.85662
04/07/2023,2512.970375,2586.540597,3079.713015
05/07/2023,2516.287373,2586.82022,3091.726873
06/07/2023,2514.64446,2587.713542,3091.671943
07/07/2023,2521.554017,2586.2969,3086.485959
08/07/2023,2518.951976,2592.104758,3083.543007
09/07/2023,2517.580426,2587.812632,3081.449898
10/07/2023,2514.067661,2588.686552,3077.663038
11/07/2023,2515.662307,2585.051469,3075.703193
12/07/2023,2507.468302,2589.232627,3081.018598
13/07/2023,2511.701014,2585.259571,3066.918302
14/07/2023,2523.560229,2591.34569,3072.200699
15/07/2023,2524.54623,2598.330174,3079.686721
16/07/2023,2522.402076,2598.413948,3080.58656
17/07/2023,2525.141847,2594.63303,3078.338558
18/07/2023,2523.285479,2595.362232,3083.494006
19/07/2023,2520.603797,2594.559524,3078.078665
20/07/2023,2523.675407,2593.235876,3084.92135
21/07/2023,2522.98382,2593.444907,3079.454517
22/07/2023,2523.670899,2592.217543,3079.844733
23/07/2023,2524.818259,2592.722701,3089.321096
24/07/2023,2524.121877,2591.508444,3090.500385
25/07/2023,2525.306714,2592.776602,3086.253128
26/07/2023,2525.930805,2594.559081,3088.635113
27/07/2023,2520.385835,2595.500811,3095.754187
28/07/2023,2521.932844,2590.087334,3092.041273
29/07/2023,2522.652658,2586.141537,3088.835313
30/07/2023,2519.905778,2587.876996,3089.259283
31/07/2023,2513.27888,2585.627966,3094.606602
01/08/2023,2514.555579,2583.437808,3083.90548
02/08/2023,2517.691842,2587.151319,3087.2424
03/08/2023,2516.460016,2589.767286,3092.719944
04/08/2023,2521.579809,2588.182957,3086.889988
05/08/2023,2525.030707,2593.401679,3088.031886
06/08/2023,2531.050543,2596.443866,3096.017449
07/08/2023,2539.341303,2603.075202,3095.987351
08/08/2023,2541.745868,2609.695222,3096.652869
09/08/2023,2545.311775,2614.267776,3097.191038
10/08/2023,2548.985434,2620.810116,3096.904204
11/08/2023,2550.464826,2622.637138,3093.664778
12/08/2023,2550.600626,2625.261417,3096.371156
13/08/2023,2557.853165,2626.746111,3098.510502
14/08/2023,2560.136821,2629.751992,3098.638007
15/08/2023,2556.35089,2628.199832,3103.05414
16/08/2023,2555.177597,2628.304139,3098.120903
17/08/2023,2560.890105,2627.125794,3097.738689
18/08/2023,2565.995866,2632.70573,3109.928027
19/08/2023,2571.29841,2635.705111,3117.986257
20/08/2023,2574.871486,2639.624312,3115.09808
21/08/2023,2573.291858,2641.147413,3120.096702
22/08/2023,2574.288033,2641.632478,3120.936423
23/08/2023,2581.294441,2642.267789,3116.297254
24/08/2023,2586.093675,2649.462884,3127.133891
25/08/2023,2589.730877,2652.867165,3130.891752
26/08/2023,2588.450313,2654.538899,3133.956752
27/08/2023,2592.859486,2657.967836,3130.959158
28/08/2023,2599.153337,2664.188112,3139.659808
29/08/2023,2602.017207,2666.339094,3143.461099
30/08/2023,2606.227347,2666.438206,3149.6423
31/08/2023,2603.29961,2669.61933,3156.710639
01/09/2023,2604.029119,2666.404385,3157.632365
02/09/2023,2607.241943,2671.134946,3160.050709
03/09/2023,2612.032838,2674.654302,3158.581024
04/09/2023,2619.582353,2675.318841,3166.940051
05/09/2023,2624.495856,2677.260594,3178.743333
06/09/2023,2626.875431,2682.017846,3182.205306
07/09/2023,2634.836577,2686.179235,3185.08739
08/09/2023,2630.586248,2691.822527,3185.098301
09/09/2023,2629.768062,2687.362708,3177.206736
10/09/2023,2635.180939,2692.335424,3185.431844
11/09/2023,2634.677106,2701.388098,3184.484676
12/09/2023,2632.084641,2703.572062,3180.028724
13/09/2023,2636.386421,2699.883612,3174.359805
14/09/2023,2634.728813,2700.582122,3177.628562
15/09/2023,2631.577352,2700.404524,3174.082208
16/09/2023,2627.934679,2700.427454,3166.345538
17/09/2023,2624.603866,2700.261893,3165.165326
18/09/2023,2626.787636,2696.068366,3167.658497
19/09/2023,2630.546478,2698.546959,3168.049783
20/09/2023,2628.744515,2698.896421,3166.071675
21/09/2023,2621.755866,2698.154203,3158.653834
22/09/2023,2626.416036,2695.741773,3158.013274
23/09/2023,2627.061867,2699.106087,3151.669337
24/09/2023,2623.267581,2696.299309,3160.177018
25/09/2023,2620.056305,2695.639548,3157.556515
26/09/2023,2624.736724,2695.416348,3147.027091
27/09/2023,2622.178036,2698.271843,3152.72372
28/09/2023,2624.946134,2694.861898,3148.746278
29/09/2023,2623.962454,2697.53434,3148.83896
30/09/2023,2624.329679,2699.614015,3153.027407
01/10/2023,2616.337174,2697.475186,3154.407894
02/10/2023,2622.794197,2695.394137,3144.152648
03/10/2023,2627.34265,2696.335093,3151.38615
04/10/2023,2625.77071,2700.762838,3161.197186
05/10/2023,2622.699459,2700.996149,3153.652508
06/10/2023,2626.136708,2698.172167,3145.573106
07/10/2023,2626.008711,2702.976605,3149.217933
08/10/2023,2627.868015,2703.720329,3150.894468
09/10/2023,2620.980421,2705.394505,3154.983523
10/10/2023,2632.268326,2700.780194,3151.83842
11/10/2023,2630.155691,2708.086425,3164.878499
12/10/2023,2630.713068,2706.473734,3165.304976
13/10/2023,2631.411465,2706.934784,3153.656887
14/10/2023,2633.574217,2706.768796,3148.360684
15/10/2023,2629.863736,2709.589278,3154.033437
16/10/2023,2632.147148,2708.12737,3150.600689
17/10/2023,2630.608186,2707.024478,3156.550563
18/10/2023,2629.31619,2706.227372,3152.229274
19/10/2023,2636.44705,2700.899513,3149.073526
20/10/2023,2636.012088,2709.345838,3151.890964
21/10/2023,2636.652953,2708.679142,3146.542062
22/10/2023,2638.018298,2713.205583,3148.629191
23/10/2023,2636.620756,2714.270221,3150.947151
24/10/2023,2632.709697,2712.044919,3151.209361
25/10/2023,2630.740251,2706.84034,3163.040288
26/10/2023,2634.458752,2702.739675,3162.075574
27/10/2023,2626.796761,2706.332784,3166.807724
28/10/2023,2626.979329,2701.209821,3167.862202
29/10/2023,2623.658257,2703.718623,3167.592366
30/10/2023,2627.704796,2702.836036,3163.134119
31/10/2023,2634.205469,2706.856799,3175.825519
01/11/2023,2625.644601,2709.150581,3183.893698
02/11/2023,2629.618382,2704.468594,3179.39138
03/11/2023,2632.90858,2707.986956,3179.554234
04/11/2023,2640.081957,2708.603089,3176.001576
05/11/2023,2639.066923,2712.576324,3175.165053
06/11/2023,2641.864174,2710.909985,3177.387716
07/11/2023,2638.755223,2712.893292,3175.219155
08/11/2023,2649.785434,2710.72964,3176.313756
09/11/2023,2654.062006,2715.648994,3182.861686
10/11/2023,2652.811893,2718.5576,3188.684647
11/11/2023,2662.878333,2718.57018,3191.718193
12/11/2023,2668.092646,2727.021499,3200.268414
13/11/2023,2667.643656,2729.1734,3213.200317
14/11/2023,2664.639422,2724.910995,3210.9099
15/11/2023,2662.556802,2726.487292,3205.993579
16/11/2023,2663.931894,2723.19049,3203.167584
17/11/2023,2663.801649,2723.150143,3205.76156
18/11/2023,2658.265727,2725.49145,3205.620292
19/11/2023,2659.761853,2721.285773,3206.582742
20/11/2023,2662.151444,2721.496536,3220.404838
21/11/2023,2672.123447,2723.324764,3213.890823
22/11/2023,2675.471083,2731.918225,3218.81512
23/11/2023,2677.752689,2734.105803,3220.887315
24/11/2023,2677.992441,2730.900963,3224.762483
25/11/2023,2682.180205,2731.487198,3226.692734
26/11/2023,2688.019435,2734.349505,3227.236077
27/11/2023,2683.035398,2738.864776,3231.174493
28/11/2023,2688.446423,2736.345524,3232.159378
29/11/2023,2691.612863,2741.791113,3234.192549
30/11/2023,2693.290977,2743.006821,3237.354061
01/12/2023,2690.303609,2741.357667,3242.373083
02/12/2023,2695.434928,2738.466389,3241.209742
03/12/2023,2695.488257,2742.148379,3244.59856
04/12/2023,2695.940193,2745.052396,3240.875188
05/12/2023,2701.777106,2740.607734,3241.020355
06/12/2023,2701.700975,2745.107239,3246.511779
07/12/2023,2705.01886,2744.461912,3250.685437
08/12/2023,2709.697584,2747.74645,3254.194744
09/12/2023,2710.605335,2751.692106,3249.841924
10/12/2023,2712.60521,2753.5912,3247.790064
11/12/2023,2717.338774,2755.13544,3245.964579
12/12/2023,2723.426416,2760.638845,3250.471337
13/12/2023,2724.311133,2763.477787,3255.211815
14/12/2023,2718.762567,2763.804288,3255.41767
15/12/2023,2718.897479,2761.601786,3249.837689
16/12/2023,2726.082395,2761.023971,3251.003807
17/12/2023,2720.192295,2768.070127,3249.485444
18/12/2023,2717.564863,2763.998887,3253.440452
19/12/2023,2719.950583,2763.526848,3260.611428
20/12/2023,2729.407577,2762.725693,3265.022438
21/12/2023,2737.379125,2769.339052,3270.485291
22/12/2023,2741.831556,2771.961578,3274.36067
23/12/2023,2745.941348,2772.116501,3289.351501
24/12/2023,2747.110596,2777.349709,3289.562012
25/12/2023,2750.532165,2777.756863,3289.253052
26/12/2023,2750.641281,2782.537063,3290.034301
27/12/2023,2753.678309,2783.094882,3291.28665
28/12/2023,2754.000653,2783.685832,3286.273167
29/12/2023,2748.410759,2780.9587,3293.803622
30/12/2023,2761.022938,2779.461975,3288.280482
31/12/2023,2762.64081,2785.353741,3290.199989
01/01/2024,2758.179671,2784.934324,3299.199936
02/01/2024,2762.975259,2784.264825,3298.525207
03/01/2024,2760.451195,2788.326006,3306.953041
04/01/2024,2752.502761,2788.153636,3306.223939
05/01/2024,2751.851984,2785.341611,3302.243514
06/01/2024,2756.163852,2785.994991,3304.581896
07/01/2024,2759.692523,2790.010571,3308.226853
08/01/2024,2759.563612,2792.346072,3317.776817
09/01/2024,2761.537759,2794.041863,3315.899211
10/01/2024,2757.930593,2795.355991,3312.2422
11/01/2024,2763.546008,2793.301455,3311.413205
12/01/2024,2767.142893,2798.952118,3314.138305
13/01/2024,2770.404844,2800.500807,3317.376307
14/01/2024,2773.602037,2801.298872,3310.681428
15/01/2024,2774.208433,2798.161597,3318.919743
16/01/2024,2773.938174,2799.960087,3317.139146
17/01/2024,2773.445712,2797.134646,3316.664952
18/01/2024,2773.338785,2795.505117,3317.028286
19/01/2024,2767.773259,2791.28104,3318.97387
20/01/2024,2768.753886,2791.138825,3317.129574
21/01/2024,2763.197266,2791.896621,3323.2538
22/01/2024,2773.33164,2788.710484,3319.003233
23/01/2024,2773.680741,2795.647584,3321.933851
24/01/2024,2779.344628,2796.170919,3322.60641
25/01/2024,2780.568425,2798.8242,3321.912121
26/01/2024,2777.369712,2798.038985,3326.077875
27/01/2024,2779.988642,2792.144893,3329.469653
28/01/2024,2777.393706,2793.920642,3326.103046
29/01/2024,2787.078786,2792.255125,3330.190501
30/01/2024,2790.314268,2792.231389,3342.160836
31/01/2024,2787.24455,2793.962253,3337.952267
01/02/2024,2785.814714,2789.989375,3335.905877
02/02/2024,2787.079077,2790.44975,3343.275293
03/02/2024,2785.331933,2790.582984,3339.307845
04/02/2024,2783.594879,2788.531499,3327.262435
05/02/2024,2788.677367,2790.15348,3331.189955
06/02/2024,2792.069409,2799.245343,3324.562569
07/02/2024,2789.992165,2803.943055,3327.13236
08/02/2024,2788.632342,2802.18561,3324.831883
09/02/2024,2792.13999,2801.260015,3320.324086
10/02/2024,2788.244402,2802.545045,3328.670488
11/02/2024,2790.995066,2807.748551,3322.013069
12/02/2024,2793.118718,2807.438845,3328.364002
13/02/2024,2797.7893,2810.303164,3331.405179
14/02/2024,2794.954499,2814.228887,3333.674723
15/02/2024,2791.155177,2815.26302,3329.617724
16/02/2024,2795.676263,2811.418392,3323.442208
17/02/2024,2794.286652,2816.134747,3322.242414
18/02/2024,2796.696709,2818.815103,3318.695122
19/02/2024,2795.146917,2820.121022,3317.223559
20/02/2024,2795.202727,2815.322224,3312.365042
21/02/2024,2794.107909,2818.080005,3313.123895
22/02/2024,2799.695031,2817.497427,3313.395123
23/02/2024,2793.947329,2827.569972,3317.986019
24/02/2024,2800.736056,2821.542794,3317.991299
25/02/2024,2803.628636,2822.695089,3318.384194
26/02/2024,2804.030692,2826.720803,3322.146649
27/02/2024,2805.606819,2828.594608,3326.414239
28/02/2024,2803.936422,2833.986247,3328.897772
29/02/2024,2808.204186,2832.030844,3325.857736
01/03/2024,2803.810315,2832.924459,3328.590294
02/03/2024,2799.631004,2827.23575,3329.958436
03/03/2024,2802.650497,2830.395925,3326.562044
04/03/2024,2802.776123,2830.531064,3333.545567
05/03/2024,2804.764947,2831.630977,3339.221027
06/03/2024,2809.489449,2833.955533,3339.190305
07/03/2024,2813.370343,2841.653753,3335.575102
08/03/2024,2818.936008,2843.610475,3342.393864
09/03/2024,2818.259185,2847.003077,3342.78135
10/03/2024,2817.09931,2846.777131,3339.227371
11/03/2024,2817.434128,2848.697278,3340.661213
12/03/2024,2821.251595,2847.996268,3333.727662
13/03/2024,2822.02666,2846.867566,3336.257924
14/03/2024,2831.640261,2844.099076,3345.720101
15/03/2024,2831.171488,2848.093384,3357.60362
16/03/2024,2830.465565,2847.149597,3363.096705
17/03/2024,2831.084885,2846.501256,3358.741827
18/03/2024,2836.77451,2851.561466,3356.604766
19/03/2024,2843.667561,2861.134409,3353.121308
20/03/2024,2841.516773,2866.287672,3354.525235
21/03/2024,2838.79552,2867.067401,3357.090615
22/03/2024,2837.456165,2865.435809,3341.456665
23/03/2024,2844.25316,2859.648181,3352.4341
24/03/2024,2848.91892,2867.321295,3360.121928
25/03/2024,2856.646894,2873.796624,3372.156021
26/03/2024,2864.568859,2879.0271,3377.79433
27/03/2024,2868.239968,2880.762003,3378.104974
28/03/2024,2870.593351,2885.14751,3382.173054
29/03/2024,2871.725191,2889.243946,3389.736345
30/03/2024,2878.970803,2888.153326,3385.000112
31/03/2024,2873.006409,2894.260419,3385.11024
01/04/2024,2873.126349,2891.281808,3383.28568
02/04/2024,2867.056599,2893.667259,3381.589954
03/04/2024,2866.296524,2887.498404,3371.39076
04/04/2024,2865.064713,2881.966844,3362.434611
05/04/2024,2857.332587,2876.661021,3361.197563
06/04/2024,2849.747192,2868.444401,3360.427649
07/04/2024,2852.894007,2864.321941,3354.224745
08/04/2024,2848.270225,2867.643969,3352.28511
09/04/2024,2852.618095,2864.555354,3352.90992
10/04/2024,2848.474106,2865.134248,3357.510051
11/04/2024,2845.138071,2865.111491,3349.628499
12/04/2024,2835.246745,2862.439363,3347.475349
13/04/2024,2830.066885,2858.104115,3341.267467
14/04/2024,2831.704534,2855.108462,3340.529086
15/04/2024,2828.261024,2856.728264,3338.961522
16/04/2024,2827.488346,2850.074412,3334.174057
17/04/2024,2819.682997,2846.866437,3329.757327
18/04/2024,2821.175137,2842.424597,3321.975322
19/04/2024,2818.689625,2842.368591,3322.318856
20/04/2024,2819.515615,2842.323004,3318.990256
21/04/2024,2815.571273,2842.188753,3321.542429
22/04/2024,2812.362448,2842.766147,3318.652491
23/04/2024,2813.964551,2843.395676,3312.679832
24/04/2024,2815.514683,2838.946784,3310.485337
25/04/2024,2810.663294,2841.063069,3315.336743
26/04/2024,2810.150295,2839.298801,3313.779145
27/04/2024,2811.831693,2833.750901,3313.356638
28/04/2024,2810.961687,2833.288965,3308.46165
29/04/2024,2811.642572,2832.72896,3299.612939
30/04/2024,2807.57848,2831.241556,3297.071774
01/05/2024,2804.123852,2824.02709,3288.455981
02/05/2024,2802.626889,2816.651901,3282.745398
03/05/2024,2798.949686,2816.559751,3279.660124
04/05/2024,2798.109853,2813.960067,3272.064906
05/05/2024,2793.147092,2812.182079,3279.417396
06/05/2024,2789.282937,2809.929394,3270.93749
07/05/2024,2783.154066,2809.215119,3271.103727
08/05/2024,2774.488199,2805.484744,3274.869762
09/05/2024,2768.559794,2799.599394,3266.32925
10/05/2024,2764.602985,2791.247437,3262.172309
11/05/2024,2761.327942,2787.585795,3251.773804
12/05/2024,2762.412886,2781.386048,3247.71618
13/05/2024,2759.859822,2777.97917,3251.286684
14/05/2024,2758.257955,2777.712493,3245.718074
15/05/2024,2749.719261,2774.944788,3246.209799
16/05/2024,2743.207929,2765.430058,3234.61385
17/05/2024,2742.199141,2760.439707,3233.771203
18/05/2024,2742.28679,2759.985118,3232.026544
19/05/2024,2741.135778,2755.737349,3220.640042
20/05/2024,2731.878199,2754.17322,3224.005835
21/05/2024,2731.725343,2747.903621,3215.247675
22/05/2024,2729.928165,2744.974737,3209.47516
23/05/2024,2729.909077,2744.178833,3208.653271
24/05/2024,2730.647264,2741.010877,3210.736629
25/05/2024,2723.695347,2742.101931,3210.550195
26/05/2024,2726.595345,2734.17147,3207.530569
27/05/2024,2725.60488,2739.815932,3214.05872
28/05/2024,2726.231246,2735.521452,3208.355511
29/05/2024,2721.639441,2733.920001,3211.887626
30/05/2024,2721.696154,2732.447861,3210.6859
31/05/2024,2723.489828,2728.119449,3207.255413
01/06/2024,2720.517529,2724.552894,3211.002561
02/06/2024,2726.231464,2724.620545,3209.079497
03/06/2024,2725.224208,2727.689566,3213.662033
04/06/2024,2728.928393,2727.209284,3200.769515
05/06/2024,2719.976618,2731.387186,3201.959755
06/06/2024,2713.259901,2723.461945,3193.884997
07/06/2024,2705.002414,2714.807221,3181.845128
08/06/2024,2696.997292,2710.838601,3177.656243
09/06/2024,2701.049909,2702.642956,3172.377474
10/06/2024,2709.819678,2707.21898,3174.415752
11/06/2024,2708.607344,2712.476051,3180.500423
12/06/2024,2704.448152,2713.281102,3175.810581
13/06/2024,2705.746322,2710.498902,3174.208826
14/06/2024,2700.735676,2712.858938,3170.394044
15/06/2024,2697.999138,2707.602132,3166.664788
16/06/2024,2692.627385,2705.17308,3164.282464
17/06/2024,2691.130692,2697.329044,3151.80479
18/06/2024,2682.493895,2698.468589,3146.317948
19/06/2024,2678.956176,2692.641114,3139.926885
20/06/2024,2677.621758,2694.497389,3131.573161
21/06/2024,2679.504621,2693.748242,3127.44746
22/06/2024,2680.253124,2695.451122,3130.337699
23/06/2024,2674.287251,2696.639149,3133.540662
24/06/2024,2669.957105,2688.21276,3129.193741
25/06/2024,2664.250905,2683.223051,3132.764364
26/06/2024,2664.801327,2676.588384,3128.999773
27/06/2024,2665.762944,2676.080445,3129.009462
28/06/2024,2659.055627,2680.53639,3122.573906
29/06/2024,2660.610338,2674.636453,3118.008691
30/06/2024,2663.247187,2675.993872,3122.196806
01/07/2024,2664.875428,2677.628714,3110.156795
02/07/2024,2666.969483,2681.085497,3100.689268
03/07/2024,2674.990933,2687.752541,3102.684566
04/07/2024,2671.569076,2696.55524,3114.076648
05/07/2024,2666.008165,2695.405502,3113.999984
06/07/2024,2663.072161,2691.272152,3109.33845
07/07/2024,2667.862881,2687.502164,3105.495501
08/07/2024,2666.971851,2691.131017,3113.766293
09/07/2024,2666.399723,2688.358751,3106.508349
10/07/2024,2666.040521,2680.612027,3104.188327
11/07/2024,2666.466034,2677.989377,3110.968315
12/07/2024,2667.722016,2678.165496,3106.868572
13/07/2024,2667.655485,2678.525921,3101.216067
14/07/2024,2670.659601,2679.150043,3103.643609
15/07/2024,2667.022044,2676.14873,3095.154286
16/07/2024,2671.463843,2675.70681,3098.885428
17/07/2024,2671.116278,2677.034148,3102.705709
18/07/2024,2663.829935,2678.880397,3098.603373
19/07/2024,2661.115755,2675.289681,3089.945109
20/07/2024,2664.365715,2672.987299,3085.497249
21/07/2024,2662.979244,2673.062474,3079.269885
22/07/2024,2659.992855,2672.908403,3081.10395
23/07/2024,2660.867452,2670.28897,3085.674075
24/07/2024,2667.519282,2670.143963,3081.351173
25/07/2024,2672.784395,2673.724318,3086.741451
26/07/2024,2674.806249,2678.746958,3094.117901
27/07/2024,2670.366146,2679.598156,3097.718162
28/07/2024,2669.290936,2679.816106,3095.241642
29/07/2024,2667.560696,2679.62982,3101.349473
30/07/2024,2668.383856,2677.031045,3092.16414
31/07/2024,2676.114886,2682.36663,3094.868416
01/08/2024,2679.340821,2687.403804,3098.539502
02/08/2024,2679.409341,2686.976067,3106.628849
03/08/2024,2678.29936,2687.503338,3106.669721
04/08/2024,2678.324948,2685.180814,3102.944443
05/08/2024,2678.550312,2684.502713,3106.191871
06/08/2024,2684.739193,2686.4977,3110.671558
07/08/2024,2685.333986,2692.864409,3109.355477
08/08/2024,2687.023189,2691.042148,3108.463871
09/08/2024,2690.778371,2691.400137,3116.118256
10/08/2024,2692.567953,2692.027426,3125.270813
11/08/2024,2687.122398,2693.418558,3125.993373
12/08/2024,2689.40446,2691.76596,3123.71944
13/08/2024,2691.928837,2696.354685,3122.882935
14/08/2024,2695.167997,2701.119366,3124.449192
15/08/2024,2696.042385,2697.685427,3119.068977
16/08/2024,2703.684264,2702.282455,3119.230247
17/08/2024,2701.693823,2708.037459,3121.720944
18/08/2024,2705.649491,2708.679733,3128.819401
19/08/2024,2709.376949,2708.933702,3127.704277
20/08/2024,2717.765268,2711.971418,3125.334918
