time,East Metal Co.,Sakura Steelworks,Black Forest Steel Co.
11/03/2023,637.2628133,763.4854143,754.2089173
12/03/2023,639.2399814,762.1393214,753.3713439
13/03/2023,642.1105876,763.6201989,755.688635
14/03/2023,640.7571822,765.4828458,757.6052692
15/03/2023,642.8599867,764.3948055,758.2664516
16/03/2023,645.1521429,765.7296965,758.7320876
17/03/2023,644.0836479,767.8551835,762.035488
18/03/2023,643.4492381,766.9445007,760.2442811
19/03/2023,648.660206,766.4843248,760.3112528
20/03/2023,650.3045972,770.6551044,764.1289627
21/03/2023,651.6938434,772.336602,764.8763496
22/03/2023,650.9512249,773.2227716,765.4789882
23/03/2023,652.4344274,772.9868434,765.2062135
24/03/2023,651.9057705,774.0888762,764.9954831
25/03/2023,651.3925397,773.9135998,765.2349203
26/03/2023,651.8851218,773.9041081,765.4099589
27/03/2023,652.42303,774.0342861,766.0568798
28/03/2023,654.5063677,774.6174424,767.4997687
29/03/2023,654.0035672,776.069338,769.7142794
30/03/2023,658.1297254,775.9229655,768.9966894
31/03/2023,659.6336278,778.4581116,771.7025236
01/04/2023,662.0238024,779.1387566,771.2707829
02/04/2023,661.6609194,781.687956,774.0276767
03/04/2023,667.4086483,781.4020823,774.4569394
04/04/2023,666.769142,785.2944245,778.8134578
05/04/2023,667.6481698,784.9068096,777.9401774
06/04/2023,669.5307162,785.372636,778.4581697
07/04/2023,673.7873769,786.7217564,779.3828391
08/04/2023,676.7889909,790.1410352,781.0673798
09/04/2023,678.7792801,791.8815703,784.0840814
10/04/2023,679.3041871,793.3917084,785.0561655
11/04/2023,682.9791424,793.6096973,787.2895774
12/04/2023,684.7092906,795.8643132,790.7398936
13/04/2023,680.6675426,796.8696827,792.3830059
14/04/2023,678.5877068,794.4360283,790.1520888
15/04/2023,679.8566136,793.2471968,787.6852383
16/04/2023,680.2831959,794.0518515,789.2024987
17/04/2023,679.6861673,794.4166972,790.2474253
18/04/2023,679.529815,794.4748967,789.6887332
19/04/2023,680.032625,794.9470954,789.454202
20/04/2023,681.8649813,795.2422753,791.7632627
21/04/2023,682.0803424,796.530456,793.1023229
22/04/2023,684.2539943,796.745176,793.7221513
23/04/2023,683.9542849,798.2212095,793.8086047
24/04/2023,683.8757154,797.6517055,793.3880077
25/04/2023,686.2515744,797.842596,793.6760453
26/04/2023,685.5373392,798.9742359,795.9653424
27/04/2023,688.0274459,798.7863851,795.8769969
28/04/2023,682.7015982,800.7953938,797.5061117
29/04/2023,682.9048659,797.5379014,793.8493069
30/04/2023,686.0576391,798.1505687,793.1322672
01/05/2023,686.967467,800.7806263,795.3868314
02/05/2023,688.2321951,801.2737287,796.3721803
03/05/2023,686.1869162,802.3368049,797.9353558
04/05/2023,685.5665376,800.8597258,796.5595834
05/05/2023,687.3777109,800.0782953,797.7617449
06/05/2023,687.5827373,801.7596506,798.738231
07/05/2023,686.5352073,801.6381885,799.2335012
08/05/2023,687.8421368,801.1040462,799.0652476
09/05/2023,686.8839432,802.0191408,799.1366749
10/05/2023,687.4824289,801.5722955,797.5784757
11/05/2023,686.3381433,801.9799974,797.2964453
12/05/2023,685.0725205,800.7173459,795.806146
13/05/2023,685.4024349,800.2656964,794.5334716
14/05/2023,685.7011608,800.4466279,795.085473
15/05/2023,686.1590281,801.0071273,793.9231554
16/05/2023,687.5081199,801.074612,795.0983033
17/05/2023,690.0967396,802.1553786,796.4944048
18/05/2023,688.3359106,803.8503386,799.5562193
19/05/2023,684.2434055,802.6532399,798.618652
20/05/2023,685.3862079,800.1908041,796.3801882
21/05/2023,683.6188532,800.8322257,797.8648086
22/05/2023,679.5802639,799.9622502,795.7566019
23/05/2023,679.1882849,797.230933,792.2364072
24/05/2023,678.0945986,797.2475191,792.3842055
25/05/2023,678.5567027,796.5365376,790.7400609
26/05/2023,679.5517536,797.1896803,791.8290943
27/05/2023,678.2755451,798.224206,792.349435
28/05/2023,683.196496,797.2671995,790.6503227
29/05/2023,683.6851501,800.3645913,794.3991843
30/05/2023,684.1391429,800.6151024,794.1181225
31/05/2023,687.5591844,800.9129067,795.3705554
01/06/2023,688.774867,803.5226818,796.6862059
02/06/2023,688.0140555,804.2309972,797.6527534
03/06/2023,687.7369984,804.0241606,797.5403675
04/06/2023,685.0055343,804.3102112,796.3344262
05/06/2023,684.293132,802.2906129,793.3814098
06/06/2023,687.4200855,801.5836819,794.0167502
07/06/2023,691.1023109,803.408461,796.520341
08/06/2023,692.5536775,805.8521358,798.7674404
09/06/2023,696.2153016,806.7914882,799.5710723
10/06/2023,697.1367194,809.4596012,802.4332592
11/06/2023,700.1999521,810.114916,803.1689645
12/06/2023,699.0857455,812.478229,805.647079
13/06/2023,697.1182784,811.5310632,805.1244239
14/06/2023,703.0640353,810.0179889,805.6036457
15/06/2023,706.7182525,813.5395534,809.4178726
16/06/2023,707.9251356,816.0034948,810.5105932
17/06/2023,708.5898371,816.8467411,811.236361
18/06/2023,710.9865185,817.2521444,812.5651922
19/06/2023,708.581762,818.764225,814.5046927
20/06/2023,709.0120673,817.5268171,813.1876276
21/06/2023,708.4770851,817.6758335,812.8147806
22/06/2023,707.1966859,818.0274962,811.5970605
23/06/2023,706.8118082,817.6393904,810.7333493
24/06/2023,709.4209003,817.4717641,809.977043
25/06/2023,710.7067414,818.9608707,812.5116145
26/06/2023,712.6096399,819.6317396,813.7579375
27/06/2023,712.0820954,820.9602545,814.9309801
28/06/2023,718.7707968,819.8708054,815.9043731
29/06/2023,717.9749623,824.2643323,821.0749779
30/06/2023,717.6614937,823.6765667,821.2586284
01/07/2023,718.9568172,823.5087721,820.0087529
02/07/2023,720.3390833,824.5503124,821.001397
03/07/2023,720.5616919,825.2493593,821.2465099
04/07/2023,719.3530447,825.3500277,822.0507034
05/07/2023,719.4773576,824.5785942,821.5589369
06/07/2023,717.960043,824.9336239,819.9351723
07/07/2023,719.4867161,824.1609572,818.0760808
08/07/2023,719.5933969,825.2216893,819.0746447
09/07/2023,717.6229045,825.0309858,819.9576715
10/07/2023,718.3115445,823.8882273,819.0289023
11/07/2023,715.4108306,825.0426215,819.7958411
12/07/2023,718.2293611,823.1562951,818.8449214
13/07/2023,722.5468297,824.9861163,821.0242778
14/07/2023,722.5917845,828.0549572,823.9472691
15/07/2023,723.7102822,828.4859395,823.3209419
16/07/2023,717.9554412,829.3644136,823.8846449
17/07/2023,716.9938538,825.9043852,819.7325269
18/07/2023,718.6385913,825.0712475,818.7612974
19/07/2023,724.227483,826.8005379,819.8397098
20/07/2023,722.595017,830.4189939,823.8357899
21/07/2023,721.0694626,829.4436057,823.4230074
22/07/2023,721.3041351,828.4629344,820.9913786
23/07/2023,720.8449313,828.8362435,819.9253865
24/07/2023,717.2864572,828.8285488,820.0122077
25/07/2023,714.422879,826.2148523,817.4405895
26/07/2023,714.2317826,824.4135865,814.6748743
27/07/2023,713.9846026,823.901453,814.8661166
28/07/2023,712.5702394,823.6119738,815.5217918
29/07/2023,710.1352182,822.6320649,815.5061983
30/07/2023,710.8129394,821.0809554,814.3544185
31/07/2023,712.0150355,821.73737,814.8516318
01/08/2023,710.4565854,822.8645925,815.3890824
02/08/2023,707.9864271,821.6507134,814.5017562
03/08/2023,708.500808,820.0860747,812.5562498
04/08/2023,706.4239912,820.1647527,813.2651123
05/08/2023,706.0715904,818.8072422,811.2142935
06/08/2023,704.0930693,818.2499851,811.5838192
07/08/2023,703.962927,816.9779735,810.6319168
08/08/2023,702.091467,817.2488142,809.4267209
09/08/2023,702.7460585,816.5937689,808.5102319
10/08/2023,703.2571521,817.0616116,808.6428838
11/08/2023,703.7860839,817.5841645,808.096798
12/08/2023,700.343437,817.6989439,808.1485731
13/08/2023,699.7964149,815.7158405,804.5006518
14/08/2023,698.2506893,815.366842,804.3504284
15/08/2023,696.7539655,814.2119342,802.6294072
16/08/2023,698.2799736,812.193868,800.3749723
17/08/2023,698.003057,813.4603106,802.1431053
18/08/2023,700.1192021,813.567494,801.7465095
19/08/2023,699.2943531,814.8520185,802.9187341
20/08/2023,699.3637083,814.6480882,802.4528439
21/08/2023,700.288418,815.0769623,802.6931685
22/08/2023,701.4689405,815.7112961,804.4913898
23/08/2023,707.2434556,816.1527408,806.1449588
24/08/2023,707.2640787,819.5363629,809.0548669
25/08/2023,705.4288608,819.4535198,808.6629712
26/08/2023,707.3995455,818.0120722,806.9205158
27/08/2023,708.0953758,819.1042954,808.1227318
28/08/2023,705.8631758,820.1681951,808.0661165
29/08/2023,703.7808773,818.882125,808.2594951
30/08/2023,702.6747344,817.0206629,805.8200991
31/08/2023,704.9447772,816.1850629,805.7112016
01/09/2023,705.6031909,818.0292035,806.6853446
02/09/2023,703.7856799,818.4383054,807.1297759
03/09/2023,704.4542972,816.6827184,805.1261782
04/09/2023,703.171484,816.5959984,805.9482401
05/09/2023,700.9635017,816.194983,805.193895
06/09/2023,701.5159672,814.6979502,802.9903152
07/09/2023,704.4679443,815.0223307,803.2156071
08/09/2023,702.8889713,816.6263606,804.9814598
09/09/2023,701.0625806,815.2399713,804.3322701
10/09/2023,704.0282589,814.2351454,803.4557238
11/09/2023,703.1395068,815.8528151,805.8638985
12/09/2023,702.7409677,815.1033637,805.6529999
13/09/2023,700.3904822,814.3933162,806.4386359
14/09/2023,699.2606635,812.4324468,805.9958548
15/09/2023,698.398979,811.7975494,804.6708965
16/09/2023,699.0009407,811.5529828,803.0406599
17/09/2023,698.0120933,812.1356985,803.370964
18/09/2023,699.7130214,811.3907362,803.1240037
19/09/2023,702.1024605,813.1771608,803.6630289
20/09/2023,699.2222519,814.7286468,806.466511
21/09/2023,696.973807,812.692233,805.6157014
22/09/2023,700.1119324,811.0775617,803.9269195
23/09/2023,699.1359018,813.1665487,805.5160912
24/09/2023,695.1979281,812.2078903,804.7009197
25/09/2023,698.062434,809.6492983,800.0548242
26/09/2023,696.529358,811.0537703,803.5652187
27/09/2023,695.93,809.9015381,801.9489777
28/09/2023,696.9874541,809.431404,802.9295701
29/09/2023,700.0445762,810.1011058,804.1832107
30/09/2023,702.9642553,812.1491678,806.1980785
01/10/2023,704.5536819,814.2819874,808.6243334
02/10/2023,704.5022652,814.7084438,810.6807941
03/10/2023,706.5859598,814.4858788,809.9200081
04/10/2023,705.9395091,815.5949947,811.3260692
05/10/2023,705.35372,815.1224154,811.0199894
06/10/2023,704.772917,814.8733596,810.9982979
07/10/2023,705.5405838,815.3207961,811.4748165
08/10/2023,705.7074556,815.7046252,811.9880975
09/10/2023,707.6276204,815.6492603,811.6334154
10/10/2023,707.3746361,816.3035931,812.9799126
11/10/2023,704.7727499,815.9029166,812.2483977
12/10/2023,699.7348133,813.8412839,808.8172381
13/10/2023,697.0288795,810.6986182,804.6526031
14/10/2023,697.4597771,808.8660018,802.2301354
15/10/2023,697.7473404,809.4663151,802.8835264
16/10/2023,695.9406846,809.4140007,803.696697
17/10/2023,694.3358758,807.9234647,801.9059519
18/10/2023,689.7645084,806.7983444,801.0728769
19/10/2023,691.8899168,803.6374322,798.4744222
20/10/2023,687.2459738,804.577132,800.8572011
21/10/2023,685.5787458,801.7393108,796.6948118
22/10/2023,684.6462874,800.5807851,795.2053295
23/10/2023,683.7064895,799.8335586,794.537699
24/10/2023,684.0128468,799.2219215,793.8816343
25/10/2023,686.5329162,799.7065898,794.2077963
26/10/2023,683.4088245,801.2876126,795.5888254
27/10/2023,679.5025036,798.5640037,793.0964817
28/10/2023,679.7562489,795.7463795,790.5608226
29/10/2023,676.7637659,795.6663784,790.2885185
30/10/2023,676.0021884,793.5539231,788.7077639
31/10/2023,676.9927209,793.3730834,787.8931902
01/11/2023,676.665171,793.8084517,788.1803388
02/11/2023,676.4960962,793.1577474,788.4799382
03/11/2023,677.8503914,792.6923966,788.0108818
04/11/2023,676.2719394,793.7034939,788.9794878
05/11/2023,674.4031471,792.5886598,787.7307385
06/11/2023,672.3131364,791.2706653,785.7301216
07/11/2023,671.9450254,789.5487333,785.1566908
08/11/2023,669.7649928,789.5964723,785.2847357
09/11/2023,672.2136259,787.8057626,783.0116685
10/11/2023,675.2695101,789.8209863,783.8986419
11/11/2023,672.5665077,791.7356551,784.387997
12/11/2023,670.0846619,789.7826708,782.1788959
13/11/2023,670.9738873,788.2634744,781.0519551
14/11/2023,672.4062192,788.5438355,781.2142955
15/11/2023,671.1990854,789.5375568,781.333108
16/11/2023,669.0855769,788.1147107,779.9630658
17/11/2023,669.4158602,786.7169278,778.1853684
18/11/2023,672.7804494,786.5801443,777.9730085
19/11/2023,673.6743818,788.4622627,780.4794931
20/11/2023,673.1426813,789.099863,780.6392054
21/11/2023,673.0866133,787.8253879,780.2566311
22/11/2023,672.9976551,787.403643,780.4601084
23/11/2023,670.6187852,786.9626348,779.8261773
24/11/2023,672.603241,785.1597225,778.4902349
25/11/2023,670.1082049,786.66256,780.4678506
26/11/2023,668.3494029,785.413925,778.345106
27/11/2023,667.1975323,784.1792938,777.5089614
28/11/2023,664.8196287,783.0611428,776.752084
29/11/2023,664.9325347,781.0850084,775.3783475
30/11/2023,665.4060017,781.3308132,774.3489623
01/12/2023,663.267502,781.7749975,775.4286658
02/12/2023,662.2396994,780.2549003,773.2457635
03/12/2023,664.948567,779.9859488,772.3159861
04/12/2023,664.2590306,781.3942269,774.127676
05/12/2023,660.9762075,781.1802952,772.9791287
06/12/2023,661.57709,778.9306432,770.8071953
07/12/2023,663.0315576,779.5590663,770.7914438
08/12/2023,662.8770321,780.5905813,772.2431338
09/12/2023,660.2652234,780.8010827,772.1583602
10/12/2023,658.96734,778.7532162,771.3541635
11/12/2023,663.2308684,777.8402476,771.2064451
12/12/2023,661.1890741,780.4360534,773.6569899
13/12/2023,661.766766,778.8340117,771.7154485
14/12/2023,660.19036,778.4565714,771.1124719
15/12/2023,658.4164244,777.1367228,769.1243769
16/12/2023,654.797644,775.8164834,767.350702
17/12/2023,654.2837285,773.1746735,763.7586514
18/12/2023,655.3530275,772.6785324,764.0062969
19/12/2023,654.5217005,773.232504,765.2019438
20/12/2023,654.0684045,772.658472,764.3058989
21/12/2023,655.2997015,772.0497612,763.3874807
22/12/2023,656.0543055,772.7712474,763.942503
23/12/2023,656.7158699,772.9203279,763.5626928
24/12/2023,656.0463927,773.4700475,764.1405272
25/12/2023,656.2493734,773.3697647,763.2020663
26/12/2023,655.2408968,773.1527169,762.8427463
27/12/2023,656.6301012,771.9215074,762.4486463
28/12/2023,659.1337602,772.3768729,763.0762656
29/12/2023,656.1732184,773.215125,763.0470902
30/12/2023,659.8041897,771.1235441,760.798135
31/12/2023,659.1762575,774.1504115,763.5758184
01/01/2024,660.9505367,773.9519304,763.649681
02/01/2024,661.8022835,775.3965011,764.2728098
03/01/2024,662.2130788,776.4022493,764.5755456
04/01/2024,662.2740935,777.1391729,765.5525672
05/01/2024,661.656197,777.163592,765.453092
06/01/2024,660.9108875,776.9747214,764.6140011
07/01/2024,662.3583198,776.6751891,763.9014428
08/01/2024,665.9982599,777.5130953,765.0393701
09/01/2024,662.4877134,779.6263733,767.0927335
10/01/2024,663.519926,777.4433624,763.8095539
11/01/2024,666.1620749,778.2484278,764.559297
12/01/2024,665.7487209,780.1063761,767.0771975
13/01/2024,667.6527238,779.2338278,766.9279698
14/01/2024,667.5695671,780.6912545,768.0395064
15/01/2024,670.4520697,780.6738259,768.4915777
16/01/2024,670.6525938,781.9687932,770.3177435
17/01/2024,672.6708255,782.4659512,771.1251598
18/01/2024,676.369,783.5603866,771.5519679
19/01/2024,680.1855632,785.8690922,773.9834475
20/01/2024,681.4847026,789.0219241,777.1325361
21/01/2024,681.0186535,789.9123779,778.5133274
22/01/2024,680.2561406,789.760747,778.3241013
23/01/2024,682.7986417,789.2456487,778.9966241
24/01/2024,683.0408774,790.9371036,779.3769651
25/01/2024,679.3122011,791.001651,779.7515753
26/01/2024,679.4041608,788.9209914,777.3877966
27/01/2024,679.6645876,789.1433163,777.6050156
28/01/2024,681.4647387,789.475735,777.2367713
29/01/2024,682.1930365,790.4534242,778.2357278
30/01/2024,677.3381975,790.3550722,779.7549882
31/01/2024,678.358977,787.2598813,776.8113238
01/02/2024,679.3458232,787.7267969,776.7988269
02/02/2024,678.5964116,788.8337169,778.3836459
03/02/2024,677.7497634,788.2293446,777.0512673
04/02/2024,676.0773259,787.3025763,777.1773162
05/02/2024,675.1797349,786.118747,776.2749565
06/02/2024,673.1520802,785.2623229,775.3544914
07/02/2024,675.1650661,784.4750315,775.1767056
08/02/2024,672.0876059,785.9081085,776.6502121
09/02/2024,670.4041276,784.0144437,775.721297
10/02/2024,672.7450804,783.0704212,774.6766388
11/02/2024,672.0377346,784.5618038,776.6345367
12/02/2024,670.2090548,784.4436785,775.2858281
13/02/2024,673.5241173,783.5881187,774.1676531
14/02/2024,672.5665904,786.0384057,775.132523
15/02/2024,673.5606197,785.9477575,772.9964384
16/02/2024,672.6262862,786.7066324,772.6015796
17/02/2024,671.9546434,786.3779523,770.9946351
18/02/2024,671.0851495,786.3769727,770.137549
19/02/2024,672.3414792,785.8295392,769.549689
20/02/2024,672.8070525,786.9050236,772.0696329
21/02/2024,675.3409458,787.2883997,772.2265042
22/02/2024,672.2722815,789.2100831,773.5244369
23/02/2024,674.3965256,787.0548207,771.4681766
24/02/2024,674.0365419,788.8788993,773.4708247
25/02/2024,674.255933,788.2381202,773.1429412
26/02/2024,674.3852028,788.490669,774.0549837
27/02/2024,675.97351,789.0502185,774.292917
28/02/2024,673.966176,790.1112571,776.3309388
29/02/2024,674.557364,788.8176846,776.2006491
01/03/2024,673.8481819,789.6588159,776.133629
02/03/2024,674.690312,788.9210703,775.7475394
03/03/2024,670.8536712,789.3512364,776.2349117
04/03/2024,672.5420103,786.9024079,774.3360641
05/03/2024,672.1735003,788.1966093,775.0618048
06/03/2024,677.0967148,788.0864131,775.2919703
07/03/2024,677.3080989,791.2066362,778.6990757
08/03/2024,673.4938006,791.6314154,778.7734151
09/03/2024,671.8297373,788.9842858,776.4382104
10/03/2024,673.8843647,787.4210118,774.9952319
11/03/2024,677.2446703,788.3704102,777.114272
12/03/2024,679.6506659,790.366065,778.9448832
13/03/2024,678.8992475,792.0504779,780.8681665
14/03/2024,678.5323243,791.5023771,781.1979506
15/03/2024,677.7320735,791.5381428,782.0157833
16/03/2024,676.165589,791.3983615,781.1649007
17/03/2024,676.8913337,790.4704643,779.8732013
18/03/2024,679.2399706,790.7443549,779.4521828
19/03/2024,682.3282604,792.2813159,782.1281242
20/03/2024,680.4897625,794.4801175,785.0054867
21/03/2024,679.995762,793.6669626,784.9671867
22/03/2024,682.1698572,793.7499383,784.8877028
23/03/2024,680.1819551,794.9051517,786.0123421
24/03/2024,677.0459257,793.7844443,784.8282107
25/03/2024,676.1523633,792.1371894,783.1610813
26/03/2024,676.4553573,791.3531429,783.1916072
27/03/2024,678.1715494,791.3229763,783.1087251
28/03/2024,678.6223378,793.6560414,784.6767689
29/03/2024,679.8129263,794.1644207,785.3277183
30/03/2024,679.4075782,794.998222,786.0336892
31/03/2024,681.1293392,794.0024592,786.362652
01/04/2024,684.041732,795.8059222,787.8197696
02/04/2024,683.5601674,797.4688956,790.6458815
03/04/2024,682.1827842,797.4076525,789.447579
04/04/2024,682.7513219,796.4850445,788.9889809
05/04/2024,683.7485271,796.9393601,788.3229137
06/04/2024,682.5487002,797.1043242,789.1134054
07/04/2024,682.284984,796.3483933,788.4992255
08/04/2024,681.6155881,796.362778,788.4573906
09/04/2024,681.0206547,796.5045961,788.3102461
10/04/2024,682.5168292,796.1741723,788.6191489
11/04/2024,682.3752951,797.4164604,789.4316465
12/04/2024,682.8580929,797.3271059,789.4898426
13/04/2024,680.5926107,797.2264193,790.1212712
14/04/2024,681.1927925,795.6214414,788.0911436
15/04/2024,679.9410339,795.7924016,787.7263379
16/04/2024,679.1487929,794.5429185,786.845631
17/04/2024,680.0266217,794.253122,786.5388113
18/04/2024,678.3893793,795.3303365,787.4461052
19/04/2024,676.3058325,793.9864508,787.0763844
20/04/2024,676.3305715,792.641085,786.4891585
21/04/2024,674.552296,793.1178652,785.976599
22/04/2024,677.1241762,792.137443,786.2095228
23/04/2024,677.6037103,794.2650975,789.0058901
24/04/2024,678.213479,795.0631749,790.4209257
25/04/2024,680.9861139,795.5307874,791.0681987
26/04/2024,679.7972431,797.5989984,792.264667
27/04/2024,683.0283942,796.2771873,792.4958378
28/04/2024,684.3662361,798.5632105,794.693186
29/04/2024,685.1589863,799.9063348,796.8424122
30/04/2024,686.6161686,800.466516,797.1747701
01/05/2024,688.1070184,801.6299922,800.0812087
02/05/2024,688.6152069,802.5882905,799.582726
03/05/2024,688.4934496,803.2452106,800.1774524
04/05/2024,688.6486186,802.8689439,798.6821276
05/05/2024,688.0284582,803.0820365,799.8271646
06/05/2024,687.602062,803.2278203,800.3432083
07/05/2024,684.8817898,803.3177805,800.2835853
08/05/2024,684.0816023,801.0893692,798.3726107
09/05/2024,685.623243,800.004318,798.7364138
10/05/2024,686.31299,801.1128857,800.8220162
11/05/2024,684.5030916,801.6779062,801.4947321
12/05/2024,685.408828,800.4792738,800.4566151
13/05/2024,681.0697192,801.1474235,801.4106925
14/05/2024,678.371018,797.9859395,798.009494
15/05/2024,679.7580296,796.2131967,795.1794799
16/05/2024,681.5510098,797.6854034,796.9800918
17/05/2024,683.9998512,798.8680732,798.7680508
18/05/2024,684.4391519,800.4253718,800.7020648
19/05/2024,683.2141239,801.1935536,802.3239852
20/05/2024,683.5921541,800.1819067,802.0103851
21/05/2024,683.422789,800.2000282,802.1452665
22/05/2024,683.2348509,800.3636042,802.262705
23/05/2024,687.9408548,800.068936,803.2687036
24/05/2024,689.0023416,803.1998017,805.8208584
25/05/2024,688.667808,803.6907025,808.1566586
26/05/2024,688.022721,803.720661,808.1338221
27/05/2024,689.9241991,802.7542982,807.1826008
28/05/2024,692.9205915,804.1419096,808.2114836
29/05/2024,692.9489264,807.3060604,809.2689754
30/05/2024,693.8938291,807.8377193,809.7241021
31/05/2024,694.6795983,808.0858491,810.4396035
01/06/2024,698.1161773,808.3280069,811.047765
02/06/2024,700.2473073,810.5507758,813.6412402
03/06/2024,698.9457397,811.5061509,814.3962282
04/06/2024,699.3253823,810.5631372,813.1899549
05/06/2024,694.3019359,810.5909324,812.8313447
06/06/2024,695.3259247,806.7917081,809.0545892
07/06/2024,695.1939839,806.9763833,808.3479093
08/06/2024,694.3844287,807.4257707,808.3143742
09/06/2024,698.235353,806.9369029,807.4287897
10/06/2024,698.2053336,809.6337721,810.9626898
11/06/2024,697.8940487,810.0623685,811.1292691
12/06/2024,696.5018796,810.4841873,810.2185495
13/06/2024,696.1746148,809.3794563,809.8205199
14/06/2024,698.3405729,809.0683169,810.1941544
15/06/2024,697.2022691,810.4743482,813.3141564
16/06/2024,698.197586,809.9807821,812.8516335
17/06/2024,696.6376028,810.7597022,813.0064327
18/06/2024,700.1075444,809.9029955,812.3398405
19/06/2024,701.013235,812.4465981,813.9394987
20/06/2024,702.7833014,813.8419195,814.4889475
21/06/2024,702.1342978,814.8770571,815.5415067
22/06/2024,701.1450132,814.2681269,815.8140928
23/06/2024,701.5015675,812.9871617,816.0541239
24/06/2024,704.4740277,812.8526638,816.090252
25/06/2024,707.8577899,814.7334653,818.5078653
26/06/2024,710.0346459,816.8558424,820.9715154
27/06/2024,710.1617439,818.5213203,823.807311
28/06/2024,705.4731645,818.4147974,824.3308204
29/06/2024,707.055246,815.2429532,821.2995268
30/06/2024,705.7846345,816.3100925,822.5564396
01/07/2024,705.3929988,815.3224474,821.2713694
02/07/2024,702.1037255,815.1545136,820.6511792
03/07/2024,703.627324,812.5433328,818.6610703
04/07/2024,702.6315621,812.7114634,819.8406133
05/07/2024,697.8663517,812.2955462,819.5725996
06/07/2024,698.9396701,809.6531353,815.4670439
07/07/2024,699.94947,810.9832349,816.0264628
08/07/2024,701.6404454,811.0672656,816.9797399
09/07/2024,698.9749857,812.2161156,818.6031425
10/07/2024,698.4946963,810.1447212,816.0784438
11/07/2024,699.2961143,809.6469706,816.3105749
12/07/2024,700.5707376,809.9785892,816.0058389
13/07/2024,699.817749,810.791448,817.0528801
14/07/2024,704.6696378,810.298778,817.2815053
15/07/2024,706.693316,813.8946996,821.1396842
16/07/2024,707.035838,815.1642927,822.2716686
17/07/2024,704.0164005,815.3963296,822.4662244
18/07/2024,704.5512713,812.9093076,820.6298607
19/07/2024,703.9644893,813.3390187,821.2154452
20/07/2024,699.3071724,813.1846785,820.2367057
21/07/2024,698.3907763,810.6997876,816.4963242
22/07/2024,694.8831564,809.8204023,814.6177613
23/07/2024,694.3447263,807.5919392,810.7707334
24/07/2024,689.7032945,806.974974,811.1141095
25/07/2024,689.5456115,803.6044766,808.4916446
26/07/2024,686.8424237,802.7808455,808.4944896
27/07/2024,685.8690852,800.87072,806.4008107
28/07/2024,686.2661258,800.2154766,805.6050107
29/07/2024,685.5650605,800.8493886,806.0180654
30/07/2024,684.765274,800.4639842,805.5049943
31/07/2024,687.4948517,799.2005647,804.6445325
01/08/2024,686.9364036,800.2191468,806.6650825
02/08/2024,685.4631467,800.2886149,805.7722385
03/08/2024,684.7257878,799.69368,804.1314199
04/08/2024,684.4637645,799.1195788,803.6159195
05/08/2024,685.8477948,799.0590072,803.1819046
06/08/2024,684.8637447,799.8838051,804.7873364
07/08/2024,682.1636737,798.4420309,803.3187635
08/08/2024,680.3417817,796.2799466,801.444333
09/08/2024,678.8070177,794.428962,799.0836394
10/08/2024,682.9853947,792.8216083,798.3206532
11/08/2024,682.8470726,795.8704413,800.7055342
12/08/2024,681.329909,795.6495117,800.6926299
13/08/2024,679.1037216,794.8572942,799.6903062
14/08/2024,672.108612,792.6020723,797.7354607
15/08/2024,672.5047768,788.7204751,792.2692031
16/08/2024,669.8799446,789.5315782,792.7677527
17/08/2024,668.3072971,787.5307107,790.9823633
18/08/2024,667.2868168,786.3620688,788.5797687
19/08/2024,665.8926707,785.1295026,788.926158
20/08/2024,666.68256,784.5361336,788.831173
21/08/2024,664.5332626,784.5133069,788.7597789
22/08/2024,664.0938839,782.7469265,786.9480826
23/08/2024,661.849007,782.2982139,787.311873
24/08/2024,662.1877117,780.7113952,786.4166275
25/08/2024,661.1372448,779.8805518,785.4642522
26/08/2024,663.6984297,779.2144754,783.7215432
27/08/2024,664.2676697,780.7999284,785.9108369
28/08/2024,667.1168868,781.2830871,784.8206413
29/08/2024,666.6364082,783.4955528,787.3562524
30/08/2024,663.5794144,783.3877177,785.6554711
31/08/2024,662.2995601,781.3082007,784.3610923
01/09/2024,662.6331691,780.2345507,781.6574456
02/09/2024,662.4281278,780.5658844,781.4881008
03/09/2024,664.228228,780.3046838,780.9731427
04/09/2024,665.1733574,781.2165569,781.014392
05/09/2024,664.6325245,781.49241,780.9014539
06/09/2024,665.3369026,781.1103236,780.6292802
07/09/2024,666.8201924,782.1578605,781.2663902
08/09/2024,665.7049234,783.4385753,781.241874
09/09/2024,666.1768467,783.0369048,781.5177624
10/09/2024,665.289941,783.2511017,782.1216857
11/09/2024,666.2406173,782.6555952,782.7729392
12/09/2024,667.0834904,782.830256,783.0561619
13/09/2024,666.8658704,783.8370091,784.1712194
14/09/2024,667.11694,783.4536889,784.4052659
15/09/2024,668.7532284,783.0768242,785.2315082
16/09/2024,664.9490634,784.151608,785.5523572
17/09/2024,661.068934,781.87837,782.2818578
18/09/2024,659.0939863,778.9763283,780.1823675
19/09/2024,658.476139,778.1242358,779.4773681
20/09/2024,657.7841068,777.6290265,778.1447702
21/09/2024,656.6627066,777.2909658,776.6430314
22/09/2024,658.1761064,776.4728421,776.3138802
23/09/2024,659.0738902,777.2573481,777.7781633
24/09/2024,660.1729701,777.9875607,778.5747185
25/09/2024,660.7235757,778.477208,778.7105372
26/09/2024,658.0697687,778.8620552,779.7096042
