time,Rising Sun Aluminum,Fjordlight Aluminum,RhineMetal Aluminum
10/02/2023,1626.685419,1914.943906,1740.038247
11/02/2023,1627.797476,1915.795226,1740.395703
12/02/2023,1629.34444,1916.478195,1738.370048
13/02/2023,1632.193209,1918.537952,1740.764084
14/02/2023,1632.416976,1918.537473,1745.605525
15/02/2023,1636.669701,1921.989431,1743.616036
16/02/2023,1637.432901,1924.303472,1750.965643
17/02/2023,1634.447747,1928.161602,1750.944318
18/02/2023,1637.431096,1927.158447,1750.516976
19/02/2023,1631.621723,1931.779543,1753.221877
20/02/2023,1630.049059,1926.919748,1749.087169
21/02/2023,1629.236693,1927.64595,1752.531781
22/02/2023,1630.857498,1928.440699,1753.129035
23/02/2023,1628.644441,1930.954312,1755.891611
24/02/2023,1634.163802,1930.53812,1754.069305
25/02/2023,1631.007394,1933.102057,1755.443216
26/02/2023,1630.210883,1929.543977,1750.760231
27/02/2023,1628.688651,1930.572775,1752.604906
28/02/2023,1630.580906,1931.934586,1748.49872
01/03/2023,1628.887507,1931.965509,1750.558176
02/03/2023,1629.69914,1932.528756,1749.639711
03/03/2023,1632.566901,1930.716116,1753.359442
04/03/2023,1631.71743,1937.833838,1752.683425
05/03/2023,1631.225872,1937.819706,1753.217959
06/03/2023,1631.482502,1936.9887,1754.519316
07/03/2023,1632.952041,1934.526342,1754.149592
08/03/2023,1626.345793,1937.32028,1756.247839
09/03/2023,1624.747701,1930.79826,1750.411773
10/03/2023,1630.92185,1924.065702,1754.466659
11/03/2023,1630.217093,1927.416991,1759.525071
12/03/2023,1630.757602,1926.809701,1760.332253
13/03/2023,1631.843321,1927.098697,1759.471867
14/03/2023,1632.6819,1926.659118,1762.005414
15/03/2023,1633.395774,1930.197557,1760.19885
16/03/2023,1637.475349,1929.897962,1762.654489
17/03/2023,1636.67188,1935.11209,1764.817527
18/03/2023,1640.867692,1931.956218,1760.055207
19/03/2023,1642.140148,1935.466582,1765.403197
20/03/2023,1641.594965,1937.582374,1769.166268
21/03/2023,1638.814522,1938.102926,1768.236671
22/03/2023,1637.452103,1935.052019,1767.514991
23/03/2023,1644.537973,1936.556116,1768.005759
24/03/2023,1643.257716,1942.53886,1772.380911
25/03/2023,1645.034213,1943.889274,1773.205549
26/03/2023,1644.659982,1945.103777,1773.709389
27/03/2023,1649.098341,1949.288387,1772.348662
28/03/2023,1651.20921,1955.622054,1777.587893
29/03/2023,1654.611669,1959.496725,1778.261616
30/03/2023,1657.589971,1963.524702,1778.362058
31/03/2023,1661.171162,1965.887708,1784.519734
01/04/2023,1663.033159,1969.154206,1791.476342
02/04/2023,1666.892979,1968.813241,1794.844582
03/04/2023,1664.899451,1971.660648,1798.746097
04/04/2023,1668.99273,1968.673105,1798.332988
05/04/2023,1670.767226,1972.839071,1802.344588
06/04/2023,1669.093422,1975.758692,1805.018513
07/04/2023,1669.934505,1976.852613,1803.451521
08/04/2023,1666.961011,1975.405617,1807.995021
09/04/2023,1664.658998,1973.607693,1804.937267
10/04/2023,1667.364717,1975.028602,1805.594033
11/04/2023,1671.322836,1978.590354,1807.969343
12/04/2023,1672.195566,1979.541735,1810.037224
13/04/2023,1675.813023,1980.088008,1808.910747
14/04/2023,1677.273118,1980.479634,1812.693181
15/04/2023,1675.305779,1982.15996,1818.401738
16/04/2023,1674.773188,1982.451204,1817.461201
17/04/2023,1671.829162,1984.928354,1820.373292
18/04/2023,1669.923478,1985.935046,1821.114923
19/04/2023,1671.160364,1987.45115,1817.946499
20/04/2023,1674.530075,1984.506071,1819.99452
21/04/2023,1675.438947,1983.649648,1821.138829
22/04/2023,1679.319441,1986.495167,1824.310734
23/04/2023,1677.189842,1991.844185,1825.793549
24/04/2023,1676.318145,1991.825941,1824.394394
25/04/2023,1678.063405,1988.310726,1826.195279
26/04/2023,1675.89305,1988.297033,1828.883848
27/04/2023,1672.780744,1986.715514,1829.701719
28/04/2023,1678.889286,1986.447872,1826.178532
29/04/2023,1678.975796,1989.693413,1830.538689
30/04/2023,1677.04977,1991.298943,1829.060999
01/05/2023,1677.297539,1989.931427,1829.242124
02/05/2023,1676.990235,1991.132623,1827.820317
03/05/2023,1676.19554,1994.280335,1827.484822
04/05/2023,1676.777655,1995.926557,1826.299379
05/05/2023,1678.921809,1994.026537,1824.942816
06/05/2023,1679.695319,1997.922657,1829.710366
07/05/2023,1676.340117,2001.193494,1828.899048
08/05/2023,1680.544366,1999.857107,1823.867723
09/05/2023,1680.772414,2006.168986,1826.815025
10/05/2023,1684.659206,2009.009892,1830.040264
11/05/2023,1681.566961,2010.011773,1826.289298
12/05/2023,1682.391707,2010.170551,1822.801194
13/05/2023,1684.280393,2009.977028,1825.316511
14/05/2023,1680.786582,2013.659161,1826.16347
15/05/2023,1680.465646,2009.97067,1822.363651
16/05/2023,1680.557838,2008.039895,1819.855754
17/05/2023,1682.136072,2009.890935,1818.563133
18/05/2023,1679.672926,2009.561318,1821.69094
19/05/2023,1679.476659,2012.301682,1820.145658
20/05/2023,1684.223772,2013.53061,1819.348914
21/05/2023,1687.222768,2017.974,1825.127335
22/05/2023,1688.35967,2020.177849,1825.059696
23/05/2023,1691.356322,2023.312541,1820.912479
24/05/2023,1691.376281,2029.424775,1822.532735
25/05/2023,1691.208559,2032.415328,1820.710402
26/05/2023,1690.403432,2032.000649,1818.915052
27/05/2023,1694.752026,2030.347287,1816.947182
28/05/2023,1701.637148,2034.97315,1818.578033
29/05/2023,1705.537627,2039.33251,1826.450216
30/05/2023,1702.53187,2042.985982,1828.292307
31/05/2023,1703.48119,2043.257002,1827.02171
01/06/2023,1703.637253,2047.103637,1822.296045
02/06/2023,1704.746337,2046.278699,1824.125769
03/06/2023,1705.347862,2048.465579,1827.420059
04/06/2023,1704.984006,2046.594369,1827.412802
05/06/2023,1704.071791,2048.319811,1826.868579
06/06/2023,1706.653546,2048.460833,1827.046672
07/06/2023,1707.12877,2049.484544,1827.035184
08/06/2023,1706.030663,2049.155458,1822.864376
09/06/2023,1707.675422,2048.635247,1821.969553
10/06/2023,1710.638183,2050.63875,1824.474294
11/06/2023,1712.587722,2051.285698,1824.045215
12/06/2023,1708.548937,2052.901128,1826.145088
13/06/2023,1708.781439,2048.082731,1827.653763
14/06/2023,1713.97387,2048.342941,1825.19932
15/06/2023,1716.983608,2051.374853,1832.077376
16/06/2023,1718.206582,2050.840967,1831.04446
17/06/2023,1720.992819,2051.687041,1830.743303
18/06/2023,1721.910433,2054.274003,1831.51182
19/06/2023,1721.625083,2056.982925,1832.435104
20/06/2023,1722.01555,2058.052619,1832.356094
21/06/2023,1719.331494,2055.78413,1835.154272
22/06/2023,1722.276238,2051.15969,1831.380044
23/06/2023,1727.546598,2057.792034,1828.99481
24/06/2023,1727.687851,2061.257961,1834.591226
25/06/2023,1733.454677,2063.507843,1834.711431
26/06/2023,1730.373531,2067.701869,1841.160232
27/06/2023,1730.789641,2067.405071,1836.479157
28/06/2023,1733.697834,2069.975577,1840.920865
29/06/2023,1736.468034,2074.279476,1840.840292
30/06/2023,1738.914208,2075.210237,1840.041336
01/07/2023,1734.81907,2076.828983,1843.545665
02/07/2023,1730.674502,2070.857758,1842.322326
03/07/2023,1727.898142,2065.989134,1841.056084
04/07/2023,1723.286837,2064.919448,1838.327451
05/07/2023,1723.381633,2063.677372,1836.797563
06/07/2023,1721.475947,2064.232713,1833.263636
07/07/2023,1718.363829,2064.083978,1831.154274
08/07/2023,1715.952899,2061.295424,1828.004067
09/07/2023,1715.080396,2057.271183,1824.061971
10/07/2023,1717.198554,2055.118423,1821.450101
11/07/2023,1710.774409,2054.338748,1819.385435
12/07/2023,1706.988967,2051.227921,1816.897016
13/07/2023,1705.483963,2047.228,1815.247013
14/07/2023,1699.613924,2046.29166,1813.1545
15/07/2023,1695.907891,2040.944659,1804.581972
16/07/2023,1694.705548,2039.307094,1804.460792
17/07/2023,1694.038496,2036.794603,1805.197757
18/07/2023,1690.32149,2034.906766,1805.50109
19/07/2023,1687.710874,2033.343461,1799.064517
20/07/2023,1693.555912,2033.965097,1800.316251
21/07/2023,1690.552633,2034.843789,1803.912907
22/07/2023,1685.67007,2030.594529,1804.962835
23/07/2023,1686.796355,2028.533104,1801.692707
24/07/2023,1684.897201,2027.712293,1800.26236
25/07/2023,1688.167854,2029.260749,1797.258409
26/07/2023,1686.580129,2031.849812,1796.154314
27/07/2023,1688.282884,2034.099291,1796.642656
28/07/2023,1687.086581,2036.837156,1795.118354
29/07/2023,1689.150997,2038.138049,1795.013639
30/07/2023,1687.472537,2038.408198,1793.486362
31/07/2023,1685.637618,2034.547004,1792.963407
01/08/2023,1689.658218,2036.271932,1794.566845
02/08/2023,1687.660956,2039.916808,1792.357175
03/08/2023,1685.439913,2040.203988,1791.48336
04/08/2023,1683.983622,2034.479739,1789.932917
05/08/2023,1679.734867,2036.765251,1787.925762
06/08/2023,1682.603844,2028.859123,1782.19858
07/08/2023,1679.573773,2031.773677,1786.286226
08/08/2023,1681.248191,2026.840564,1784.457409
09/08/2023,1679.325633,2029.080354,1787.526744
10/08/2023,1678.524716,2026.850426,1783.827508
11/08/2023,1673.363989,2026.487484,1782.540445
12/08/2023,1669.585995,2022.998925,1782.75528
13/08/2023,1673.289989,2020.784797,1778.383488
14/08/2023,1668.961247,2019.817533,1779.578837
15/08/2023,1664.567724,2013.129004,1777.294857
16/08/2023,1663.941023,2009.661829,1776.689637
17/08/2023,1659.016472,2008.837999,1778.527376
18/08/2023,1657.027656,2006.207025,1774.661988
19/08/2023,1657.191956,2005.403863,1773.088487
20/08/2023,1656.960825,2007.499571,1771.051424
21/08/2023,1654.180249,2007.997829,1768.580675
22/08/2023,1657.632319,2005.036503,1767.19765
23/08/2023,1655.428724,2007.86073,1767.423979
24/08/2023,1657.207474,2007.582252,1764.757508
25/08/2023,1653.366568,2008.750663,1764.629297
26/08/2023,1653.407502,2006.675327,1764.378557
27/08/2023,1654.1303,2006.918189,1758.844144
28/08/2023,1655.957495,2007.497518,1757.795233
29/08/2023,1651.985017,2008.315349,1759.340691
30/08/2023,1652.446117,2008.043483,1754.993857
31/08/2023,1653.300747,2005.529958,1756.865833
01/09/2023,1649.793812,2008.098239,1758.38118
02/09/2023,1649.409801,2004.818853,1753.468148
03/09/2023,1649.583378,2003.419103,1750.31354
04/09/2023,1647.907298,2000.971685,1746.290272
05/09/2023,1645.160332,2000.418682,1745.220266
06/09/2023,1644.804812,2000.234048,1740.696865
07/09/2023,1643.556038,1998.878462,1738.764741
08/09/2023,1645.612194,1994.859732,1739.316809
09/09/2023,1647.938731,1994.389427,1737.469669
10/09/2023,1647.621944,1995.566762,1741.178088
11/09/2023,1642.366812,1997.225585,1736.561519
12/09/2023,1640.835372,1997.177218,1732.271712
13/09/2023,1638.126912,1993.396638,1729.849299
14/09/2023,1640.701699,1988.753064,1726.417956
15/09/2023,1637.082061,1988.733997,1726.914639
16/09/2023,1634.986168,1984.015136,1725.454582
17/09/2023,1632.348578,1983.757943,1720.433407
18/09/2023,1630.261843,1982.20431,1719.382685
19/09/2023,1631.487358,1977.645935,1719.973955
20/09/2023,1635.92185,1977.539068,1719.749739
21/09/2023,1639.165923,1979.588959,1722.424827
22/09/2023,1636.739691,1980.754647,1728.359752
23/09/2023,1636.207877,1980.350243,1726.303452
24/09/2023,1633.727188,1979.754454,1723.567831
25/09/2023,1629.743522,1978.20202,1720.13919
26/09/2023,1629.845669,1972.148219,1714.578192
27/09/2023,1628.854857,1971.046209,1716.769477
28/09/2023,1627.307767,1971.671377,1714.708811
29/09/2023,1624.827374,1970.377355,1713.837379
30/09/2023,1627.847503,1969.273841,1713.518298
01/10/2023,1623.930073,1969.433125,1717.271563
02/10/2023,1620.807758,1967.355548,1713.27793
03/10/2023,1615.527622,1965.676469,1712.84866
04/10/2023,1615.354741,1961.816823,1707.109838
05/10/2023,1613.294807,1960.594516,1706.635889
06/10/2023,1610.612288,1956.595175,1703.052818
07/10/2023,1610.679557,1954.626296,1698.749058
08/10/2023,1607.693464,1954.564704,1698.176766
09/10/2023,1607.133891,1952.123441,1697.226656
10/10/2023,1605.206577,1952.728354,1700.147937
11/10/2023,1607.515205,1948.190514,1702.408957
12/10/2023,1607.415517,1950.446523,1701.719537
13/10/2023,1607.153114,1949.639098,1701.130764
14/10/2023,1602.365384,1949.392208,1702.505237
15/10/2023,1600.60342,1949.791763,1698.294829
16/10/2023,1600.521271,1947.67228,1698.039479
17/10/2023,1599.161066,1951.072565,1698.361166
18/10/2023,1596.78989,1946.953137,1696.925845
19/10/2023,1597.401768,1944.255828,1693.667407
20/10/2023,1594.725202,1943.014049,1696.022123
21/10/2023,1595.12041,1940.571829,1696.002128
22/10/2023,1590.614154,1936.310563,1700.076531
23/10/2023,1588.186684,1933.322086,1694.66655
24/10/2023,1582.975897,1929.475171,1692.41669
25/10/2023,1579.722536,1924.529254,1686.916761
26/10/2023,1579.68469,1919.418651,1684.89627
27/10/2023,1581.0883,1918.264852,1683.690092
28/10/2023,1574.95161,1920.394209,1683.985066
29/10/2023,1574.892487,1916.885958,1681.980206
30/10/2023,1573.369062,1915.509612,1681.962016
31/10/2023,1569.404035,1912.745074,1678.69412
01/11/2023,1570.8247,1910.510567,1674.161224
02/11/2023,1569.219179,1911.057822,1673.591314
03/11/2023,1569.428727,1911.358021,1665.885487
04/11/2023,1571.029829,1908.913313,1667.564526
05/11/2023,1568.674719,1911.697719,1669.514728
06/11/2023,1565.556694,1914.873185,1666.665746
07/11/2023,1566.435857,1910.904252,1663.250386
08/11/2023,1565.678754,1911.123255,1663.793594
09/11/2023,1564.854918,1911.949027,1660.474526
10/11/2023,1565.503011,1913.159977,1658.011696
11/11/2023,1563.085215,1909.10136,1659.357213
12/11/2023,1562.924919,1904.258458,1655.051657
13/11/2023,1559.154007,1903.191704,1651.794221
14/11/2023,1559.097906,1899.078629,1649.234457
15/11/2023,1557.890715,1896.513517,1645.45648
16/11/2023,1552.812261,1895.137951,1646.269372
17/11/2023,1553.061477,1892.417147,1644.034586
18/11/2023,1552.47296,1894.23542,1639.694514
19/11/2023,1550.094869,1891.022592,1643.124935
20/11/2023,1546.376885,1888.739902,1640.572132
21/11/2023,1547.420077,1882.610786,1636.715071
22/11/2023,1547.989344,1883.35702,1638.721286
23/11/2023,1540.551902,1884.787243,1635.995331
24/11/2023,1542.193512,1882.662196,1629.773483
25/11/2023,1541.162836,1884.573322,1627.830405
26/11/2023,1537.541843,1884.123914,1626.606625
27/11/2023,1537.163554,1878.165414,1618.448215
28/11/2023,1533.594248,1876.454386,1618.701303
29/11/2023,1531.774161,1872.592584,1619.374972
30/11/2023,1531.004019,1867.418017,1621.053756
01/12/2023,1530.070973,1866.147008,1624.676116
02/12/2023,1527.166992,1863.321864,1622.890222
03/12/2023,1523.819529,1859.701696,1620.575424
04/12/2023,1521.907015,1857.319784,1620.910365
05/12/2023,1522.406486,1854.658191,1619.126329
06/12/2023,1524.165634,1853.775572,1619.167134
07/12/2023,1520.540977,1852.976954,1622.841425
08/12/2023,1519.755725,1850.817719,1617.640299
09/12/2023,1516.372444,1848.965899,1620.028928
10/12/2023,1516.110424,1848.579629,1619.124383
11/12/2023,1515.333121,1845.252963,1622.563925
12/12/2023,1515.273115,1845.107435,1623.091684
13/12/2023,1512.249778,1845.393168,1623.465594
14/12/2023,1509.389678,1845.055058,1622.551285
15/12/2023,1510.044672,1843.693932,1624.102781
16/12/2023,1509.693832,1843.443908,1621.347272
17/12/2023,1508.765666,1839.77565,1619.438559
18/12/2023,1506.024789,1839.523309,1618.778413
19/12/2023,1505.207617,1838.373449,1617.265234
20/12/2023,1504.416435,1839.456684,1615.602736
21/12/2023,1503.434637,1835.978019,1612.162335
22/12/2023,1505.535537,1834.915281,1613.524109
23/12/2023,1507.784015,1831.764105,1608.515826
24/12/2023,1507.744005,1833.555688,1613.505968
25/12/2023,1508.288631,1833.981915,1617.14373
26/12/2023,1506.888925,1831.628268,1619.654052
27/12/2023,1503.461416,1827.480717,1619.401899
28/12/2023,1500.228415,1821.307018,1620.851613
29/12/2023,1496.046811,1819.808649,1617.724525
30/12/2023,1497.663035,1818.217377,1612.545236
31/12/2023,1495.658517,1814.369556,1612.381457
01/01/2024,1497.579981,1813.221192,1610.723249
02/01/2024,1495.379355,1815.010179,1610.223004
03/01/2024,1496.107819,1813.375794,1608.44443
04/01/2024,1501.415787,1816.248441,1606.204907
05/01/2024,1500.301522,1824.110282,1608.057816
06/01/2024,1501.921907,1821.421017,1607.190905
07/01/2024,1503.400041,1825.853984,1606.442631
08/01/2024,1501.775822,1830.133832,1609.591838
09/01/2024,1501.443434,1825.572843,1607.675799
10/01/2024,1506.795193,1829.188303,1609.905153
11/01/2024,1505.952624,1831.291867,1615.493578
12/01/2024,1510.841088,1830.449359,1614.763964
13/01/2024,1512.764091,1831.772022,1614.911018
14/01/2024,1513.997566,1834.231902,1610.125033
15/01/2024,1512.092592,1834.602138,1609.312556
16/01/2024,1510.424255,1832.083831,1609.073001
17/01/2024,1510.569968,1830.611585,1608.864401
18/01/2024,1511.171983,1834.393807,1605.779296
19/01/2024,1513.366801,1834.938109,1606.635972
20/01/2024,1518.711464,1835.943019,1608.506113
21/01/2024,1520.289786,1839.919874,1609.307574
22/01/2024,1520.984967,1840.329543,1614.807344
23/01/2024,1518.352473,1839.745521,1614.41145
24/01/2024,1517.616281,1835.913385,1613.43024
25/01/2024,1521.910952,1832.599925,1615.350178
26/01/2024,1522.513061,1838.810258,1618.647226
27/01/2024,1521.764179,1841.111267,1618.911732
28/01/2024,1521.363407,1844.917002,1617.231921
29/01/2024,1518.621763,1846.060125,1617.715986
30/01/2024,1520.16795,1843.499682,1615.145875
31/01/2024,1521.963488,1844.23475,1617.670935
01/02/2024,1521.186382,1845.889742,1618.969613
02/02/2024,1520.654387,1848.343603,1621.457722
03/02/2024,1523.039499,1849.474739,1621.250539
04/02/2024,1527.150803,1846.590897,1627.664171
05/02/2024,1525.46774,1848.560047,1628.656209
06/02/2024,1523.240577,1847.983253,1629.101932
07/02/2024,1520.966117,1842.4998,1628.624221
08/02/2024,1527.288399,1842.35949,1630.107203
09/02/2024,1529.405579,1846.030263,1636.562593
10/02/2024,1530.027218,1848.359351,1640.104897
11/02/2024,1530.445306,1852.776831,1642.50983
12/02/2024,1535.599233,1851.281969,1641.9901
13/02/2024,1539.658759,1856.587667,1647.396981
14/02/2024,1540.645929,1858.055147,1653.58258
15/02/2024,1538.678052,1857.99257,1654.532962
16/02/2024,1541.30565,1858.005431,1653.259719
17/02/2024,1544.784209,1857.383613,1650.744484
18/02/2024,1546.887945,1859.626705,1653.509241
19/02/2024,1545.433224,1862.027249,1653.687457
20/02/2024,1544.115696,1860.810896,1651.366422
21/02/2024,1545.698092,1859.213964,1655.597615
22/02/2024,1542.079609,1860.225941,1654.062787
23/02/2024,1543.526384,1858.00866,1651.099597
24/02/2024,1547.723042,1861.475553,1650.963986
25/02/2024,1545.817464,1864.491521,1651.310158
26/02/2024,1546.850357,1859.558055,1648.997403
27/02/2024,1548.125469,1859.007687,1650.778909
28/02/2024,1549.382546,1861.053249,1650.041526
29/02/2024,1548.776879,1867.353028,1652.014098
01/03/2024,1549.714685,1868.7161,1650.755157
02/03/2024,1549.235485,1867.734565,1652.453883
03/03/2024,1550.478258,1869.77856,1653.495589
04/03/2024,1549.847589,1869.641226,1656.067086
05/03/2024,1551.306706,1868.123235,1654.802349
06/03/2024,1550.065541,1872.448045,1658.873552
07/03/2024,1548.756117,1874.052581,1658.109433
08/03/2024,1546.77926,1875.292685,1654.435793
09/03/2024,1545.311088,1875.930872,1654.065793
10/03/2024,1550.013502,1871.602523,1653.54118
11/03/2024,1549.47261,1875.803378,1659.159373
12/03/2024,1550.597761,1876.371776,1659.633967
13/03/2024,1550.049301,1875.571003,1659.722602
14/03/2024,1550.882269,1877.439932,1661.687415
15/03/2024,1552.415765,1878.061952,1663.637515
16/03/2024,1553.696983,1881.291135,1662.32242
17/03/2024,1554.464736,1881.576416,1661.783349
18/03/2024,1556.805095,1881.746416,1665.529237
19/03/2024,1559.636862,1883.254664,1669.157985
20/03/2024,1560.367198,1886.630037,1670.69412
21/03/2024,1560.370542,1890.878103,1672.839019
22/03/2024,1561.617408,1891.660541,1672.231129
23/03/2024,1562.014099,1890.791805,1670.611941
24/03/2024,1561.658503,1891.379365,1674.804509
25/03/2024,1560.837843,1893.329198,1672.613377
26/03/2024,1559.265946,1889.238441,1674.394801
27/03/2024,1561.337544,1886.874936,1675.042037
28/03/2024,1560.596203,1886.344296,1680.030821
29/03/2024,1559.067308,1885.424428,1677.837006
30/03/2024,1557.270991,1884.068027,1675.260575
31/03/2024,1556.17027,1882.354476,1674.530302
01/04/2024,1559.806557,1882.259272,1673.305628
02/04/2024,1556.07601,1885.297306,1676.409064
03/04/2024,1558.079576,1881.309494,1677.47799
04/04/2024,1559.235244,1881.944893,1681.512573
05/04/2024,1566.972834,1885.402827,1684.299104
06/04/2024,1566.664592,1889.893647,1691.475472
07/04/2024,1566.314484,1888.256868,1690.393094
08/04/2024,1567.64471,1887.411773,1690.446436
09/04/2024,1569.672613,1890.579,1693.541021
10/04/2024,1569.192582,1893.285245,1692.1389
11/04/2024,1570.008278,1893.803251,1692.331516
12/04/2024,1572.484331,1894.941116,1693.664281
13/04/2024,1573.815929,1895.531058,1695.860727
14/04/2024,1575.025664,1896.975064,1696.917136
15/04/2024,1576.928,1898.275957,1702.952926
16/04/2024,1573.549346,1905.429982,1705.405396
17/04/2024,1570.952872,1902.531476,1700.560791
18/04/2024,1570.502165,1899.587113,1698.55544
19/04/2024,1568.266255,1898.317389,1700.458959
20/04/2024,1569.375543,1893.397733,1698.24934
21/04/2024,1570.717867,1891.91689,1697.992947
22/04/2024,1573.324365,1891.729339,1702.438912
23/04/2024,1568.811598,1892.56352,1703.24649
24/04/2024,1571.475166,1891.723354,1699.557098
25/04/2024,1571.577884,1891.365792,1704.307747
26/04/2024,1570.509095,1887.077908,1705.023128
27/04/2024,1574.191943,1888.474487,1704.514108
28/04/2024,1575.669838,1894.766856,1706.650131
29/04/2024,1575.04165,1898.44397,1707.492306
30/04/2024,1579.390731,1902.452653,1707.841409
01/05/2024,1580.831359,1906.714425,1710.585529
02/05/2024,1583.173446,1908.885182,1713.773692
03/05/2024,1584.116914,1909.581992,1716.710193
04/05/2024,1587.354131,1906.436908,1713.866004
05/05/2024,1590.591206,1909.5314,1715.664956
06/05/2024,1596.896658,1913.105562,1716.397591
07/05/2024,1596.664733,1923.364353,1718.806073
08/05/2024,1601.234653,1920.419545,1717.4089
09/05/2024,1603.994526,1923.577219,1719.78489
10/05/2024,1607.231062,1927.861414,1722.707662
11/05/2024,1608.182203,1929.236851,1725.951177
12/05/2024,1610.790858,1930.908308,1727.090678
13/05/2024,1607.623352,1934.123919,1733.232079
14/05/2024,1603.844923,1932.427734,1731.422444
15/05/2024,1606.440378,1931.144827,1728.598522
16/05/2024,1610.130927,1934.175621,1731.928236
17/05/2024,1612.599437,1936.249145,1736.391601
18/05/2024,1610.780562,1936.469063,1738.917898
19/05/2024,1606.805412,1935.882902,1736.30994
20/05/2024,1611.265351,1933.941107,1736.535688
21/05/2024,1612.903832,1937.865301,1734.583294
22/05/2024,1621.763477,1938.931894,1737.220813
23/05/2024,1619.081993,1944.89031,1740.554489
24/05/2024,1615.219912,1947.001133,1739.092462
25/05/2024,1618.434006,1944.213365,1735.205322
26/05/2024,1621.38639,1948.750763,1736.759936
27/05/2024,1622.740897,1950.273189,1739.543679
28/05/2024,1623.906924,1953.536504,1739.344535
29/05/2024,1622.213444,1954.643913,1739.390265
30/05/2024,1618.668719,1953.872533,1740.741095
31/05/2024,1621.049877,1950.306143,1737.663933
01/06/2024,1623.91034,1951.147418,1739.763688
02/06/2024,1626.06536,1955.189063,1745.078926
03/06/2024,1627.360911,1959.232595,1745.961433
04/06/2024,1627.205648,1963.184622,1747.592263
05/06/2024,1627.726927,1959.136393,1747.92276
06/06/2024,1627.65588,1960.725728,1750.045495
07/06/2024,1627.649019,1963.122262,1749.337309
08/06/2024,1625.741415,1961.145985,1748.29587
09/06/2024,1627.878855,1960.864118,1745.232658
10/06/2024,1630.202594,1963.808335,1748.162462
11/06/2024,1630.071814,1964.024339,1749.187285
12/06/2024,1631.237581,1962.100682,1749.72932
13/06/2024,1633.780022,1961.943873,1749.054575
14/06/2024,1638.40803,1965.267393,1748.191732
15/06/2024,1636.337031,1965.817997,1753.887378
16/06/2024,1638.774138,1964.867388,1753.073071
17/06/2024,1639.53615,1966.286536,1755.475939
18/06/2024,1643.128381,1968.137571,1753.753475
19/06/2024,1640.543547,1969.652537,1755.891645
20/06/2024,1640.952561,1971.2653,1754.402439
21/06/2024,1642.669128,1970.395214,1755.295848
22/06/2024,1644.728308,1970.975778,1755.438578
23/06/2024,1644.047627,1973.160808,1754.227895
24/06/2024,1644.142619,1973.208162,1755.06042
25/06/2024,1642.589927,1973.470501,1754.773117
26/06/2024,1638.926387,1972.925505,1754.249358
27/06/2024,1640.23185,1969.699156,1751.135248
28/06/2024,1641.456979,1971.702869,1749.43776
29/06/2024,1641.311135,1975.513628,1749.513341
30/06/2024,1640.058012,1980.252921,1748.293537
01/07/2024,1636.925129,1975.603371,1747.078702
02/07/2024,1640.960836,1974.533617,1746.676298
03/07/2024,1637.253322,1977.384804,1746.205857
04/07/2024,1634.694857,1971.140927,1744.944605
05/07/2024,1637.085706,1968.811751,1741.064532
06/07/2024,1635.514164,1969.515074,1744.68021
07/07/2024,1633.453219,1968.856307,1742.628757
08/07/2024,1639.614448,1969.699311,1740.780076
09/07/2024,1637.322731,1974.764119,1748.333853
10/07/2024,1636.243388,1972.532762,1743.236557
11/07/2024,1634.780686,1971.639302,1743.341311
12/07/2024,1631.783918,1974.11512,1742.889006
13/07/2024,1630.467276,1973.957362,1738.450667
14/07/2024,1624.646063,1970.311033,1736.675915
15/07/2024,1621.728534,1965.42113,1733.751435
16/07/2024,1621.542829,1964.176209,1728.980933
17/07/2024,1622.021463,1964.796808,1727.623725
18/07/2024,1618.430202,1964.546563,1725.845499
19/07/2024,1621.086879,1961.287527,1725.738547
20/07/2024,1622.812358,1966.267368,1730.526209
21/07/2024,1624.203793,1968.655829,1731.382614
22/07/2024,1624.58856,1966.766614,1734.282459
23/07/2024,1626.912017,1968.440662,1735.724307
24/07/2024,1624.412315,1969.096056,1737.332752
25/07/2024,1625.023717,1964.92581,1738.85407
26/07/2024,1621.248177,1964.792111,1742.290146
27/07/2024,1622.221593,1959.175521,1739.621904
28/07/2024,1618.504181,1961.221988,1737.854164
29/07/2024,1613.65327,1960.947539,1733.068663
30/07/2024,1615.676735,1957.803879,1728.640684
31/07/2024,1611.463921,1958.43061,1729.703501
01/08/2024,1608.638646,1956.489526,1724.128056
02/08/2024,1609.262638,1953.036438,1723.62076
03/08/2024,1610.337246,1954.23706,1724.99944
04/08/2024,1611.252783,1953.536579,1722.665424
05/08/2024,1608.73397,1951.483278,1722.967603
06/08/2024,1606.630036,1947.983851,1723.275205
07/08/2024,1609.259453,1945.250638,1724.478163
08/08/2024,1606.834686,1943.851926,1726.911856
09/08/2024,1609.116536,1943.79947,1728.570848
10/08/2024,1608.860668,1948.743543,1727.987434
11/08/2024,1610.150432,1945.162208,1728.937598
12/08/2024,1614.195261,1944.024952,1728.297663
13/08/2024,1614.163687,1945.403138,1729.544723
14/08/2024,1616.149033,1945.314793,1727.557084
15/08/2024,1616.886262,1948.479244,1730.223312
16/08/2024,1609.569756,1948.396132,1727.910742
17/08/2024,1607.885045,1942.910161,1723.993804
18/08/2024,1603.973436,1943.673275,1722.357914
19/08/2024,1604.064408,1939.251721,1714.576125
20/08/2024,1603.824159,1939.126211,1713.645675
